"sim","agg_loss","claim_count"
4773,71240379.23,860
4774,71412573.78,897
4775,68301269.72,865
4776,75546330.6,883
4777,69449039.56,849
4778,69110406.2,855
4779,76021068,926
4780,71134970.78,846
4781,71085075.44,881
4782,73942768.98,885
4783,67016747.15,854
4784,68676616.16,848
4785,72792888.36,874
4786,70584062.29,859
4787,72456612.84,842
4788,70916073.77,881
4789,72169221.36,862
4790,70906099.16,887
4791,67648392.23,846
4792,75629532.79,902
4793,76816447.41,912
4794,68850969.63,854
4795,66457859.11,846
4796,75563615.29,914
4797,74340918.84,921
4798,73331104.92,918
4799,68562153.11,849
4800,71726108.97,875
4801,75106786.97,908
4802,82883053.46,946
4803,67052595.96,828
4804,72094003.92,893
4805,72933240.39,881
4806,66234053.81,826
4807,71041755.6,845
4808,77152085.68,942
4809,75209807.98,911
4810,69133552.73,866
4811,69181080.62,832
4812,72151485.55,880
4813,71495928.12,896
4814,68581924.52,856
4815,68289055.54,847
4816,75234406.75,939
4817,65575362.98,837
4818,78514502.19,872
4819,80489712.8,902
4820,75694612.33,907
4821,63955976.62,842
4822,71689710.29,885
4823,68663563.71,839
4824,72506500.8,867
4825,72117450,902
4826,70472558.29,910
4827,73324940.26,873
4828,70634805.7,871
4829,75977526.45,914
4830,75737940.78,935
4831,67972156.63,866
4832,71419836.78,891
4833,70903844.76,839
4834,73691331.06,868
4835,72911095.74,875
4836,68025300.79,875
4837,68601396.97,852
4838,69849571.42,882
4839,76088262.23,932
4840,78087955.93,950
4841,70343400.63,866
4842,67059881.51,823
4843,69273393.15,877
4844,69883386.36,877
4845,74413720.11,833
4846,71782123.61,839
4847,78622178.75,907
4848,74755159.71,892
4849,66536607.35,830
4850,70064425.66,863
4851,69870761.2,874
4852,70435228.62,885
4853,75420358.53,921
4854,70736135.62,873
4855,73161919.93,893
4856,68125999.1,862
4857,71599932.54,885
4858,74873039.81,883
4859,68014782.98,867
4860,72783106.34,882
4861,68503849.52,867
4862,73435817.82,884
4863,69683305.16,858
4864,71783702.68,879
4865,69817881.74,866
4866,71216603.08,870
4867,71992949.72,886
4868,75612540.95,912
4869,71127637.86,861
4870,69209993.88,856
4871,76347737.29,888
4872,69300795.07,882
4873,70937842.83,896
4874,69687551.94,847
4875,70638537.85,867
4876,69740858.04,865
4877,70270743,856
4878,63287103.97,809
4879,71676045.96,904
4880,73531207.95,866
4881,76679375.79,882
4882,77104089.57,878
4883,73210767.78,901
4884,71132783.91,909
4885,70165055.06,868
4886,71718291.19,875
4887,64360599.67,813
4888,73835714.8,874
4889,75663497.79,896
4890,71579068.72,874
4891,73649515.66,909
4892,73075472.77,886
4893,71534999.65,841
4894,69211633.72,870
4895,73619854.72,912
4896,76125394.13,944
4897,71752712.15,874
4898,74006007.17,863
4899,67708762.96,839
4900,72651508.17,903
4901,74443799.39,929
4902,73213273.83,879
4903,69321335.18,840
4904,73388356.7,911
4905,73941402.62,879
4906,72128643.58,898
4907,69934722.89,904
4908,74368956.77,920
4909,72610015.29,875
4910,71521441,893
4911,74672008.12,907
4912,77010401.18,920
4913,68728663.43,858
4914,78989225.59,942
4915,68442122.73,848
4916,69633151.12,855
4917,71690395.98,865
4918,75735863.45,885
4919,77140274.76,954
4920,69183606.19,851
4921,67300036.22,818
4922,73937006.37,883
4923,71408071.53,870
4924,71201473.32,896
4925,70154398.84,853
4926,67603347.64,845
4927,66721245.54,828
4928,70077487.65,882
4929,72264247.43,872
4930,69328679.38,865
4931,71860016.15,914
4932,68821220.35,857
4933,71873363.41,905
4934,70022529.19,855
4935,65918675.97,845
4936,75812705.06,922
4937,75035840.92,854
4938,69958049.12,893
4939,71173914.65,865
4940,75577846.18,909
4941,77900859.04,921
4942,68458382.09,852
4943,69306558.64,881
4944,69991112.52,883
4945,75667923.32,931
4946,73793411.92,929
4947,65688348.92,807
4948,73696040.37,904
4949,69406301.46,874
4950,74968937.38,894
4951,83093532.68,952
4952,71855083.51,886
4953,69406544.55,862
4954,71598349.27,890
4955,71317480.61,882
4956,69783883.19,877
4957,77394862.5,905
4958,73788973.05,886
4959,78680779.73,929
4960,72938652.04,881
4961,78511806.62,912
4962,68744153.13,871
4963,76877677.35,911
4964,74241373.6,904
4965,71989941.17,885
4966,74368178.57,925
4967,70332716.15,860
4968,64632121.67,822
4969,69058395.36,861
4970,75531256.72,925
4971,71698855.46,885
4972,68530431.95,870
4973,73977362.75,888
4974,69540830.12,864
4975,70319885.9,882
4976,69520973.03,851
4977,72247007.58,887
4978,70733616.06,866
4979,67436220.65,845
4980,75515895.22,915
4981,73163328.75,857
4982,68385801.2,843
4983,70369705.57,832
4984,76669705.52,938
4985,71547415.21,872
4986,72361530.54,827
4987,70668059.72,886
4988,71656825.41,878
4989,74089311.22,919
4990,72838696.37,890
4991,72971344.86,856
4992,71413250.57,893
4993,70574145.01,860
4994,71328553.83,873
4995,66844149.49,839
4996,72528986.58,849
4997,75589677.36,906
4998,68538890.22,855
4999,73585330.65,890
5000,73128960.44,881
5001,77522115.15,900
5002,79843232.85,925
5003,70468564.43,881
5004,69931514.77,857
5005,75458158.9,907
5006,67821624.04,855
5007,69634045.53,870
5008,69183807.71,849
5009,75226295.34,897
5010,72765568.24,873
5011,73819444.66,898
5012,73743314.55,881
5013,69782031.37,844
5014,70712477.07,830
5015,73561940.59,923
5016,70203748.8,880
5017,69977349.04,848
5018,75827882.31,951
5019,66351453.26,836
5020,74159575.98,896
5021,71216535.89,883
5022,76144270.07,955
5023,68263504.38,886
5024,73763910.44,890
5025,76757707.78,939
5026,68469084.3,853
5027,67300636.05,823
5028,74979418.54,909
5029,72292082.85,878
5030,65962366.75,817
5031,69213533.37,839
5032,73355106.27,878
5033,68494715.02,799
5034,73532515.27,876
5035,68126489.44,863
5036,66946723.25,804
5037,66773027.51,829
5038,72533712.6,863
5039,72968473.67,862
5040,73513736.98,900
5041,72822742.39,893
5042,66784989.56,838
5043,70007521.56,870
5044,69811362.38,827
5045,72957921.24,841
5046,69757021.88,854
5047,75054611.49,897
5048,67016698.5,860
5049,70778532.7,888
5050,69995492.07,870
5051,65844437.54,832
5052,71134784.03,854
5053,70531115.59,844
5054,72730458.59,904
5055,77257135.02,937
5056,69856253.24,859
5057,79470038.31,932
5058,64988460.77,795
5059,73950012.31,907
5060,70760638.89,887
5061,69370182.5,861
5062,68653828.23,847
5063,67433540.43,811
5064,69277016.19,874
5065,75553422.88,928
5066,69351687.49,898
5067,71444691.43,889
5068,68930911.21,892
5069,70327958.42,868
5070,73014379.15,870
5071,66332309.9,845
5072,66636489.7,857
5073,72481327.14,867
5074,72763684.69,931
5075,70889049.08,882
5076,69628082.01,855
5077,69589401.95,878
5078,79688663.14,941
5079,69959186.64,861
5080,68772179.39,867
5081,73211157.61,901
5082,74786220.19,884
5083,71047579.03,875
5084,71566230.8,851
5085,66846157.19,842
5086,71028795.47,851
5087,70449385.46,881
5088,72072981.69,891
5089,67763336.31,856
5090,68388937.23,845
5091,71349088.12,877
5092,75936782.88,878
5093,66290572.75,817
5094,73867548.86,890
5095,66874025.73,806
5096,74146817.34,874
5097,74469446.7,903
5098,74100973.64,914
5099,72702988.27,850
5100,69089903.43,847
5101,67728728.84,856
5102,73975855.44,850
5103,71090914.42,872
5104,76576744.77,918
5105,73910507.99,903
5106,76721634.44,904
5107,69637846.21,871
5108,73116037.68,870
5109,71944042.73,847
5110,67549890.31,833
5111,69585163.18,880
5112,72911768.41,837
5113,70042835.93,844
5114,70476067.8,881
5115,70423494.12,877
5116,70756919.95,863
5117,74479484.04,915
5118,71404582.68,843
5119,72421647.86,869
5120,66301142.51,840
5121,70434143.66,861
5122,75604468.13,884
5123,78562130.2,907
5124,69972459.93,859
5125,69565272.19,874
5126,72629860.91,883
5127,73078917.47,906
5128,69410575,856
5129,75378525.18,875
5130,70867647.88,862
5131,69697006.05,879
5132,71304913.57,878
5133,71739580.29,892
5134,71227276.03,851
5135,72760386.07,880
5136,73851137.07,889
5137,69320305.15,857
5138,74499173.94,921
5139,72468893.63,868
5140,67421690.03,831
5141,71357425.39,890
5142,68176334.15,861
5143,68778054.85,873
5144,66821989.34,824
5145,70261776.43,867
5146,71712581.66,879
5147,73356172.98,882
5148,67274242.34,858
5149,70722988.94,876
5150,67754784.61,830
5151,70456463.6,853
5152,70069158.44,818
5153,69904146.43,892
5154,75482445.32,926
5155,74680591.26,901
5156,80890328.26,901
5157,76107524.71,894
5158,77644105.57,917
5159,69145537.49,828
5160,66917974,820
5161,73382705.1,889
5162,68282760.54,842
5163,70095920.83,866
5164,70490814.41,853
5165,71715467.91,875
5166,65462873.01,837
5167,71961384.59,884
5168,67827769.62,834
5169,73246137.06,920
5170,69158651.8,875
5171,72094447.28,885
5172,72324693.98,883
5173,72771719.29,874
5174,70221831.32,880
5175,75560431.17,913
5176,71767356.31,879
5177,70423617.96,865
5178,72530651.22,869
5179,72011902.01,890
5180,70219393.35,831
5181,71539621.92,867
5182,69838649.85,870
5183,64952178.99,841
5184,73427811.97,881
5185,65297240.88,835
5186,73852448.32,874
5187,74385421.78,892
5188,68771552.93,858
5189,68625007.15,845
5190,76288716.54,879
5191,73077690.58,907
5192,73301843.59,866
5193,70579435.49,901
5194,73691268.86,886
5195,72250247.2,868
5196,71984431.6,872
5197,67605837.44,843
5198,71944099.32,899
5199,68977331.65,879
5200,71197572.62,875
5201,69907502.36,894
5202,67654003.34,860
5203,72261778.79,882
5204,72704630.48,916
5205,72202625.18,871
5206,65893647.2,846
5207,71134019.48,850
5208,69535212.97,820
5209,67805871.15,858
5210,73224628.87,863
5211,67670087.69,837
5212,67022120.47,825
5213,77082047.85,920
5214,71103385.26,906
5215,71577728.53,890
5216,75730314.94,906
5217,71728493.64,902
5218,70989442.7,869
5219,75407500.84,918
5220,74324368.32,891
5221,71309778.68,879
5222,72662712.61,913
5223,69867102.76,859
5224,80047195.43,896
5225,76953314.64,914
5226,68650494.81,847
5227,67776815.44,848
5228,68776471.61,844
5229,70992565.89,858
5230,71653410.19,890
5231,66340329.87,842
5232,71856296.84,835
5233,73950265.4,887
5234,75651590.43,919
5235,71498953.23,851
5236,69774267.13,877
5237,71049916.34,861
5238,71279029.47,890
5239,71841018.87,867
5240,70762389.6,868
5241,70938708.38,875
5242,70514830.01,895
5243,67582264.95,859
5244,67645127.59,857
5245,74088989.94,911
5246,70165312.33,869
5247,71994764.53,870
5248,74754736.16,874
5249,72737748.57,891
5250,71745005.66,887
5251,65858977.99,826
5252,68510716.17,868
5253,72549235.88,900
5254,72601584.72,884
5255,75931497.91,937
5256,74508844.1,923
5257,68888718.55,825
5258,73177214.17,902
5259,75734332.96,888
5260,73654585.44,906
5261,72028555.44,835
5262,71056262.78,845
5263,70513234.91,879
5264,79153275.32,876
5265,70684843.33,838
5266,74319501.96,899
5267,70419874.61,894
5268,72525825.52,858
5269,69887875.56,877
5270,73221599.23,901
5271,71887183.68,869
5272,70683593.46,831
5273,73862448.35,883
5274,74932517.45,916
5275,72473224.24,898
5276,67140538.98,827
5277,69850037.66,882
5278,64829628.78,823
5279,73950919.12,909
5280,73946134.12,850
5281,73635867.19,916
5282,77641681.37,901
5283,72968184.93,909
5284,68263899.12,824
5285,70207168.92,872
5286,69512414.44,850
5287,72217244.59,898
5288,71660715.72,870
5289,79979927.1,906
5290,66389033.83,876
5291,69959556.84,804
5292,73248149.96,886
5293,70276662.72,862
5294,69929565.85,864
5295,69845532.58,841
5296,68490178.44,875
5297,74305182.81,897
5298,71100291.37,883
5299,73486601.04,920
5300,76933928.17,889
5301,74124262.16,920
5302,71269552.08,865
5303,68657916.85,863
5304,72159108.96,904
5305,73973885.79,921
5306,66801740.14,836
5307,69285896.23,863
5308,69852358.81,873
5309,71663226.96,874
5310,73015213.55,917
5311,72344810.16,910
5312,74050577.05,903
5313,67738834,841
5314,75034646.21,908
5315,72629978.92,886
5316,75362955.22,888
5317,70498153.73,897
5318,68654520.19,831
5319,79119157.04,956
5320,69310905.53,875
5321,69391875.22,887
5322,73562876.71,931
5323,71480320.66,890
5324,68343946.1,852
5325,72913643.95,885
5326,72483975.61,884
5327,72864679.1,896
5328,66465725.71,847
5329,67927085.05,830
5330,74606312.11,863
5331,72390305.84,881
5332,72661124.27,872
5333,73996559.96,892
5334,73278397.96,875
5335,73659152.58,890
5336,71061086.76,873
5337,74441325.38,888
5338,78536205.97,876
5339,68438295.52,855
5340,70603222.61,879
5341,69037021.3,881
5342,75164828.17,892
5343,74384062.94,899
5344,72266830.19,882
5345,77860344.16,880
5346,70664071.57,883
5347,74666041.1,858
5348,72323518.57,888
5349,74615617.56,857
5350,71263729.77,834
5351,67662956.89,835
5352,73183594.24,848
5353,71666743.09,862
5354,72996672.47,881
5355,70180558.02,865
5356,66504263.37,848
5357,72989318.29,831
5358,69515007.21,870
5359,66326334.66,828
5360,72011713,864
5361,74569182.48,897
5362,76270898.68,872
5363,70531075.31,873
5364,72193165.27,875
5365,71584010.3,872
5366,73271511.08,943
5367,71694241.49,841
5368,65802206.68,841
5369,66297832.79,836
5370,76864355.4,901
5371,72313220.75,887
5372,69020941.14,861
5373,69488598.88,875
5374,72521213.59,888
5375,69323101.35,838
5376,74019157.66,891
5377,75506831.1,916
5378,70067352.46,884
5379,74044625.47,872
5380,66976789.01,827
5381,63889659.7,836
5382,71385451.02,884
5383,72384604.61,927
5384,68957576.55,854
5385,71639700.63,873
5386,71977969.77,863
5387,72249610.75,902
5388,73253884.65,904
5389,76912896.96,942
5390,73474450.23,900
5391,72189261.33,830
5392,79017370.01,914
5393,70710430.81,857
5394,70108681.87,888
5395,67041283.74,850
5396,74799775.01,861
5397,71086541.37,876
5398,68026756.55,872
5399,69888966.7,878
5400,78077941.82,946
5401,72884970.05,835
5402,67644442.67,842
5403,74675787.49,911
5404,71528238.06,887
5405,67551633.29,856
5406,73722645.15,880
5407,69554445.79,877
5408,73986549.61,903
5409,74545619.44,902
5410,68189731.35,825
5411,65885235.97,815
5412,70331915.54,894
5413,74482514.53,898
5414,73260274.47,855
5415,68673568.77,844
5416,70473228.01,861
5417,69738402.89,851
5418,68541456.05,867
5419,71997147.97,885
5420,68530009.44,826
5421,71133326.84,897
5422,74581856.73,900
5423,65252087.59,829
5424,67742069.37,853
5425,64980990.82,823
5426,74544856.82,907
5427,66549843.67,828
5428,73386367.22,876
5429,67108069.13,835
5430,70297922.23,879
5431,70030269.75,872
5432,70566824.35,832
5433,73812141.75,841
5434,69817115.46,864
5435,72279530.35,884
5436,68376876.33,835
5437,70425682.95,886
5438,70043703.51,853
5439,71735277.35,854
5440,73781268.94,885
5441,74896541.21,924
5442,73299115.47,897
5443,69673226.97,823
5444,74386354.54,884
5445,73362641.84,867
5446,70335854.46,855
5447,68287248.12,836
5448,66898671.63,809
5449,68663526.62,872
5450,76573133.64,929
5451,76566558.21,926
5452,76934965.84,915
5453,69650485.06,834
5454,69063774.24,863
5455,68194004.86,837
5456,72344328.93,880
5457,70511458.71,878
5458,70352111.16,849
5459,69975194.42,845
5460,68140248.86,861
5461,70500602.01,858
5462,77207823.89,883
5463,71381828.72,854
5464,70916760.15,818
5465,70334285.65,863
5466,68877217.51,860
5467,77407636.43,888
5468,66935109.47,833
5469,77593345.36,925
5470,67811232.08,837
5471,69787020.9,872
5472,73405107.18,893
5473,74453258.71,905
5474,71086329.7,878
5475,72363939.39,873
5476,73565683.12,896
5477,75300660.9,899
5478,74926539.56,853
5479,74665275.67,908
5480,74466175.6,905
5481,76710392.68,929
5482,70446484.59,845
5483,69365796.48,844
5484,65902872.26,838
5485,75674215.75,917
5486,70130650.15,854
5487,70007168.16,828
5488,68443972.78,847
5489,69845369.9,872
5490,75174332.86,883
5491,66656868.9,819
5492,74699808.55,923
5493,73264521.62,890
5494,66670366.26,867
5495,68626512.62,877
5496,73325298.46,887
5497,69417877.56,808
5498,72906533.9,906
5499,76162587.2,909
5500,72857511.68,853
5501,68849557.35,829
5502,72419840.66,875
5503,71165527.03,874
5504,72779044.05,893
5505,69378014.92,875
5506,73730907.12,880
5507,69174413.49,834
5508,68925122.68,844
5509,78191182.53,894
5510,71812521.03,877
5511,70140155.28,870
5512,67450465,870
5513,71084900.11,834
5514,74083962.92,912
5515,68923031.26,859
5516,73820700.61,930
5517,73499247.47,913
5518,71652651.3,895
5519,71149139.82,885
5520,71676590.44,895
5521,68670278.35,859
5522,71753284.6,862
5523,69585845.09,851
5524,72703711.13,884
5525,69696210.18,822
5526,74305195.56,873
5527,75438143.86,912
5528,75262843.26,915
5529,77390797.65,896
5530,74330149.46,932
5531,74933235.03,901
5532,73110465.85,892
5533,68822105.07,861
5534,72085396.57,860
5535,70668701.43,893
5536,70225463.18,879
5537,70341865.65,854
5538,69934485.25,876
5539,71982351.64,904
5540,64309061.13,820
5541,71128975.62,886
5542,71890695.97,877
5543,73369137.18,880
5544,68300748.1,866
5545,70384570.36,856
5546,72415760.07,855
5547,75559437.11,873
5548,70355304.78,869
5549,74447482.38,873
5550,72337578.8,885
5551,72157680.5,916
5552,75967499.9,932
5553,69697678.55,869
5554,71759588.04,890
5555,65509038.61,825
5556,73665403.32,874
5557,77101996.23,945
5558,72145957.8,916
5559,69239762.98,850
5560,68892005.19,845
5561,73113583.65,903
5562,69947583.53,874
5563,70265673.26,863
5564,69331481.52,844
5565,73728471.29,878
5566,65763706.24,823
5567,69484124.55,855
5568,66058988.48,833
5569,73303909.68,868
5570,72939310.33,855
5571,67054373.23,846
5572,72139629.51,902
5573,73693996.59,918
5574,74655615.77,906
5575,69329418.71,849
5576,73967416.23,890
5577,70482032.26,871
5578,73317095.82,900
5579,71996859.93,896
5580,70789013.35,902
5581,70011845.36,861
5582,66148381.68,845
5583,67206900.9,830
5584,70843798.57,873
5585,75838289.41,872
5586,72199878.67,880
5587,73128961.63,852
5588,68805881.35,851
5589,65906391.66,837
5590,73774718.72,884
5591,70200570.64,870
5592,74362790.27,931
5593,69994813.52,882
5594,73221916.12,915
5595,64346496.58,838
5596,68100223.65,868
5597,68616269.55,877
5598,70066125.14,863
5599,87694256.48,953
5600,73100795.32,906
5601,69818537.52,869
5602,73307237.38,902
5603,68787847.99,834
5604,67014003.1,844
5605,73689430.31,918
5606,73046996.2,895
5607,70583629.95,890
5608,71840123.39,885
5609,67114274.51,834
5610,74552203.48,889
5611,74042796.2,883
5612,75959508.04,912
5613,69082954.37,856
5614,74694783.5,887
5615,71712958.9,868
5616,74041086.95,922
5617,74594240.13,938
5618,77025597.92,926
5619,73734863.09,836
5620,74077974.7,895
5621,68217904.14,832
5622,67738796.91,848
5623,73354808.6,866
5624,71230625.97,863
5625,71670080.17,886
5626,69965170.19,889
5627,70460910.23,876
5628,76330091.06,928
5629,69742525.58,845
5630,71034655.9,876
5631,70661391.42,871
5632,72928338.79,893
5633,71695071.54,878
5634,75697043.61,880
5635,67046483.75,848
5636,71223473.35,896
5637,72162696.33,878
5638,78713355.95,956
5639,70722398.95,873
5640,75656355.14,929
5641,72637863.57,907
5642,71263242.6,862
5643,73340714.67,877
5644,69642339.1,902
5645,71440207.62,846
5646,66344989.5,838
5647,67504705.15,866
5648,71743502.43,868
5649,68183897.88,848
5650,76277820.48,887
5651,73023028.69,872
5652,79731375.73,882
5653,74534638.39,884
5654,68969173.06,889
5655,69544279.37,878
5656,68573159.72,841
5657,71938556.06,867
5658,69214652.02,859
5659,73603519.17,938
5660,77045789.22,924
5661,71758517.76,896
5662,75449253.25,890
5663,69229497.93,859
5664,79029030.64,914
5665,71578659.03,863
5666,73293291.19,870
5667,73658051.12,919
5668,76699750.5,929
5669,79255898.31,932
5670,67871091.21,851
5671,70349541.95,877
5672,72029245.33,888
5673,74343128.46,894
5674,71477763.52,876
5675,73440356.21,882
5676,67743471.23,888
5677,74358572.18,916
5678,74997201.19,919
5679,69952982.31,843
5680,70371608.5,861
5681,68485396.93,861
5682,75071210.47,873
5683,64422294.98,809
5684,71911039.23,860
5685,78579269.71,901
5686,69948314.84,877
5687,76761891.34,922
5688,69733994.06,920
5689,73125177.64,891
5690,73031295.03,892
5691,72046605.65,890
5692,65762151.98,819
5693,68376910.23,852
5694,72835118.07,892
5695,70882839.33,888
5696,78231121.95,939
5697,77767890.21,924
5698,72536693.33,887
5699,70093181.4,856
5700,73083425.26,903
5701,79799962.7,920
5702,72422582.98,905
5703,65081504.01,804
5704,67918007.77,874
5705,73426787.32,888
5706,73638187.36,918
5707,67520845.3,837
5708,72600782.86,876
5709,71604972.16,868
5710,79377880.14,924
5711,73581918.11,910
5712,65760102.91,829
5713,70713320.56,875
5714,72226606.06,879
5715,72055513.8,855
5716,71887090.9,877
5717,70716783.84,901
5718,67342293.4,868
5719,69822445.87,873
5720,72045930.57,889
5721,69252527.94,837
5722,65792957.65,813
5723,74021138.69,923
5724,75177740.21,913
5725,73353692.9,885
5726,70616633.02,879
5727,69856460.34,866
5728,73940698.97,905
5729,70649166.77,876
5730,72671916.25,848
5731,76020153.96,895
5732,73025360.17,897
5733,72429334.03,881
5734,75328473.23,889
5735,72184038.55,878
5736,74562463.57,909
5737,72469087.66,875
5738,72399560.11,850
5739,76992988.1,885
5740,65664262.86,853
5741,69646742.39,855
5742,66754820.03,835
5743,67528607.78,833
5744,76418626.56,911
5745,75856871.52,906
5746,72123719.05,889
5747,67447928.9,821
5748,73062756.73,899
5749,72698416.98,913
5750,71975634.91,847
5751,67442226.74,857
5752,71283695.49,849
5753,73444903.97,892
5754,68424125.1,848
5755,76736375.94,920
5756,75800983.87,896
5757,69796075.02,891
5758,71021107.81,870
5759,64962695.47,815
5760,73615575.81,911
5761,72797788.66,906
5762,73684133.04,914
5763,71045913.72,848
5764,72465984.96,881
5765,67587037.24,849
5766,66925414.76,826
5767,70846289.89,892
5768,70541158.32,857
5769,78002918.31,950
5770,73903621.79,916
5771,72758973.31,888
5772,71892546.45,868
5773,71223454.95,857
5774,72891527.2,905
5775,69444771.45,846
5776,70968724.79,909
5777,71525906.2,907
5778,68518794.89,851
5779,75446377.18,919
5780,72367625.53,903
5781,69682851.65,856
5782,69329810.18,849
5783,67555582.74,860
5784,70541652.31,890
5785,68261918.56,854
5786,72599413.94,880
5787,71777353.45,905
5788,69594551.9,850
5789,68660729,869
5790,72018983.31,885
5791,72746243.89,890
5792,68798004.45,844
5793,66088283.55,844
5794,75320807.67,875
5795,73178773.79,896
5796,72101569.1,845
5797,75031502.7,897
5798,73551189.06,878
5799,79343268.3,894
5800,68225666.38,858
5801,66319561.52,838
5802,71821992.05,906
5803,65656719.33,828
5804,73965209.95,917
5805,69996282.12,882
5806,70323172.71,825
5807,70211167.88,864
5808,69048328.44,829
5809,71717107.36,882
5810,68859974,856
5811,69671438.94,864
5812,68230553.81,867
5813,69955413.99,876
5814,71554123.81,910
5815,68527295.12,863
5816,70351390.03,869
5817,76165725.56,900
5818,68667434.75,865
5819,72186176.96,895
5820,73192000.09,886
5821,73675270.54,924
5822,71554854.46,875
5823,67750291.17,868
5824,71946825.03,863
5825,76157548.71,886
5826,68956690.05,864
5827,69004479.27,855
5828,71846226.81,873
5829,72471619.47,873
5830,75328722.45,929
5831,70503794.1,859
5832,67418597.27,849
5833,67229040.66,842
5834,69211309.74,828
5835,71380909.67,851
5836,66972105.57,824
5837,71858173.7,892
5838,72597214.74,900
5839,70755849.16,877
5840,72178644.73,924
5841,69706393.93,861
5842,67806054,855
5843,81361459.48,912
5844,70476233.44,870
5845,68305244.71,858
5846,68640487.87,863
5847,68379933.74,864
5848,70703295.9,860
5849,71562949.66,884
5850,74454199.03,903
5851,76142473.79,906
5852,73201190.3,893
5853,76291644.64,906
5854,71525441.39,845
5855,80500464.73,912
5856,73408268.88,889
5857,64737182.37,832
5858,74002544.75,889
5859,74579922.45,928
5860,74494584.09,886
5861,70245523.67,874
5862,72546135.28,866
5863,73598722.08,896
5864,71100184.43,884
5865,68011425.08,866
5866,70812327.26,851
5867,69960009.44,878
5868,68137089.74,852
5869,73141911.37,903
5870,67944207.83,844
5871,70596852.29,883
5872,68812104.3,832
5873,69688206.98,880
5874,79036508.74,897
5875,68727156.17,845
5876,68708173.83,857
5877,69550240.08,881
5878,70063265.02,876
5879,73052727.91,864
5880,73353524.89,879
5881,72891646.87,902
5882,72503249.13,897
5883,74069064.9,898
5884,70549648.79,827
5885,76831133.86,939
5886,69323458.32,828
5887,73236879.86,839
5888,70995211.71,857
5889,74791647.66,911
5890,79181746.61,904
5891,68499446.29,857
5892,72697322.46,880
5893,70551798.83,870
5894,70020901.1,846
5895,71983506.42,909
5896,68549710.59,859
5897,71017526.26,868
5898,70866402.29,865
5899,73744310.51,890
5900,76820454.69,880
5901,67411842.02,850
5902,67385759.76,818
5903,76852030.66,942
5904,71000780.55,858
5905,74269277.56,888
5906,74291217.99,896
5907,77231571.18,939
5908,68272567.04,841
5909,75573875.06,918
5910,67314980.63,849
5911,62755563.59,804
5912,74204484.64,876
5913,69516647.36,852
5914,73726325.47,901
5915,68730927.22,862
5916,72300580.17,891
5917,71472972.07,859
5918,69928530.05,855
5919,72517126.29,906
5920,70449878.06,865
5921,77345113.08,929
5922,70744030.25,890
5923,72274165.91,870
5924,73056199.11,857
5925,68511328.66,828
5926,74002398.79,899
5927,73118234.92,861
5928,71335868.26,845
5929,67094119.92,869
5930,72645968.12,869
5931,67694534.45,858
5932,70252579.92,867
5933,73555917.22,868
5934,69113740.82,851
5935,74098054.5,925
5936,72781678.86,884
5937,71579271.71,868
5938,75456927.12,890
5939,73838760.22,905
5940,69538278.36,883
5941,71858665.9,893
5942,70723481.39,865
5943,63704720.46,821
5944,76207167.22,917
5945,72276834.82,898
5946,74239148.19,892
5947,72065071.35,890
5948,70406668.35,856
5949,70180415.03,835
5950,70321293.87,888
5951,74568649.24,911
5952,70179177.9,862
5953,76329774.8,899
5954,67207805.98,859
5955,73211204.99,883
5956,73965196.81,914
5957,67480405.54,855
5958,73449702.61,879
5959,73739881.33,912
5960,63837746.02,800
5961,72258859.07,890
5962,73705082.56,925
5963,64984246.94,809
5964,74081366.83,901
5965,68361743.9,831
5966,73296032.23,899
5967,71785057.28,899
5968,74966578.98,905
5969,74767813,876
5970,67741870.07,867
5971,71549434.16,861
5972,65489166.55,860
5973,68018058.2,850
5974,72767017.06,897
5975,72037730.32,881
5976,70364502.71,898
5977,68556355.29,857
5978,78811664.59,913
5979,71714347.16,888
5980,70203910.06,874
5981,68457664.25,843
5982,69477749.29,846
5983,75197867.53,895
5984,72197408.59,877
5985,73708970.89,847
5986,70933415.28,888
5987,75789842.81,876
5988,72042440.84,895
5989,74523183.16,898
5990,70415546.65,864
5991,74779258.8,929
5992,72267284.39,877
5993,67809697.86,860
5994,74963514.75,896
5995,65424985.3,844
5996,69596860.05,872
5997,73822841.62,890
5998,67123409.17,846
5999,74636392.54,884
6000,75547268.49,883
6001,66496750.12,878
6002,73077075.9,859
6003,68927308.69,847
6004,72504124.47,886
6005,70601708.72,868
6006,69358977.53,873
6007,71171570.25,867
6008,77949208.33,871
6009,68291216.05,840
6010,70657443.67,866
6011,73218747.95,879
6012,74359339.64,862
6013,70533649.2,836
6014,69372214.84,861
6015,72460936.75,912
6016,73999280.99,888
6017,64409865.48,804
6018,72763962.51,863
6019,72080212.43,906
6020,68509953.38,874
6021,72513451.11,893
6022,68523601.4,822
6023,71681164.35,866
6024,71948650.61,875
6025,73674806.89,893
6026,67986969.99,835
6027,70206518.05,862
6028,70942456.12,897
6029,70138513.15,863
6030,74641846.17,883
6031,68501768.19,825
6032,72355689.8,847
6033,73210372.5,886
6034,71191298.37,857
6035,70448992.24,870
6036,71066186.55,859
6037,69675235.67,840
6038,74185030.52,913
6039,74102511.63,910
6040,71366358.47,866
6041,67025257.38,835
6042,73701082.16,896
6043,74697805.5,903
6044,76063086.77,905
6045,73720673.28,887
