"sim","agg_loss","claim_count"
5404,4321556970.04489,1391
5405,5116712018.67875,1661
5406,4859982761.90579,1537
5407,3089711738.81539,1349
5408,3557809059.72577,1394
5409,3892443608.73629,1363
5410,3901686073.45556,1319
5411,4375853125.85145,1397
5412,3331457500.8861,1358
5413,3162464444.38815,1423
5414,4655790818.13285,1386
5415,4887168965.78132,1523
5416,4159342816.81911,1483
5417,4078302338.95674,1336
5418,3941450090.48705,1280
5419,4343058458.45216,1349
5420,3661269000.77745,1340
5421,4374304327.42438,1412
5422,3796906548.49419,1335
5423,4039913139.20752,1402
5424,4064762082.79864,1381
5425,3749949779.18415,1430
5426,3770808968.78365,1458
5427,2717673307.88823,1286
5428,3808051975.67443,1435
5429,3796309409.41055,1344
5430,3264667428.09175,1401
5431,4563184386.02936,1287
5432,3558384421.89911,1435
5433,3995988100.40397,1406
5434,3677401101.16675,1415
5435,4164957569.94728,1434
5436,3657314432.39781,1348
5437,3644212542.94971,1436
5438,3321200103.41839,1307
5439,3973389324.77705,1441
5440,3708111841.16463,1411
5441,4132700838.53135,1354
5442,5201031284.34993,1466
5443,3526531314.47584,1337
5444,5004074082.34604,1504
5445,3757500641.34581,1468
5446,5967203129.60351,1439
5447,4043037996.53747,1435
5448,3800544208.58799,1485
5449,4763879186.15968,1491
5450,3466568637.15342,1355
5451,5886966588.81472,1460
5452,3949003644.83846,1468
5453,3799759050.50663,1471
5454,3955650591.31797,1455
5455,3483808856.11387,1339
5456,4040991575.67124,1301
5457,4561312949.46255,1506
5458,3695280727.95905,1445
5459,3269578541.02678,1444
5460,5108657440.97761,1474
5461,3325100341.24623,1398
5462,4723298195.87179,1506
5463,3582130441.48531,1491
5464,4323309656.06983,1459
5465,3377270671.74984,1304
5466,5409893680.92353,1576
5467,4065428001.7873,1401
5468,4335753673.17338,1558
5469,3486126791.91265,1334
5470,4259176157.7965,1471
5471,2822477484.18347,1331
5472,4297782245.62994,1418
5473,3133349416.32245,1313
5474,3830475274.65012,1406
5475,5132596649.62146,1548
5476,4498375316.41065,1342
5477,3823336596.19898,1496
5478,3800756363.31244,1514
5479,3557169820.32244,1419
5480,3890886474.06583,1487
5481,4912890359.66104,1381
5482,3152763427.59752,1242
5483,4719788666.34045,1509
5484,3373007938.86436,1354
5485,5352639131.92149,1350
5486,4537283176.49844,1406
5487,5140164942.37855,1475
5488,4561043883.39013,1427
5489,4148872609.05677,1346
5490,3517013669.99506,1311
5491,5982346172.1774,1452
5492,3666664365.23186,1389
5493,3758183704.69924,1496
5494,4147679458.46794,1505
5495,3365892538.1664,1323
5496,3636819371.39729,1404
5497,4229909451.59385,1452
5498,3774642316.33345,1236
5499,5683827391.70895,1302
5500,3586267564.59436,1391
5501,5336497845.65274,1458
5502,3409056046.16398,1394
5503,3433360200.80755,1355
5504,4407938581.37608,1373
5505,3981605869.01549,1391
5506,3982239140.68956,1320
5507,3503289019.99191,1450
5508,3374470949.63417,1314
5509,3747646226.14481,1450
5510,3697579804.64228,1302
5511,4026901324.97887,1446
5512,4002264688.38419,1470
5513,3235762283.93332,1336
5514,3539392478.09032,1249
5515,2785966572.01735,1453
5516,3440798959.51402,1287
5517,4000234136.61206,1466
5518,3626835111.09911,1489
5519,3599845943.65026,1416
5520,3814334218.07065,1347
5521,4438763600.28814,1503
5522,3515582965.68427,1432
5523,3123272249.92544,1289
5524,5053995342.47886,1318
5525,3495966622.62019,1321
5526,3730876190.13389,1521
5527,3951886658.26138,1528
5528,3795020012.60862,1441
5529,3460810261.08692,1408
5530,3653576454.63734,1340
5531,4213433182.60571,1502
5532,4153851052.34974,1500
5533,3722383119.66684,1335
5534,4642461266.55673,1334
5535,3402332823.68538,1381
5536,3682455551.71325,1400
5537,3469499066.32836,1334
5538,3877195292.17129,1550
5539,4175947497.33776,1398
5540,3665366075.29434,1262
5541,4308939926.09246,1377
5542,4032370741.75348,1462
5543,3527583282.19689,1461
5544,4192099723.75584,1426
5545,3550046945.91573,1489
5546,3660511413.45821,1462
5547,4978635227.60115,1432
5548,3481380662.50695,1348
5549,4437166546.57826,1537
5550,3933623368.37849,1492
5551,4077732886.318,1409
5552,3344124471.66247,1309
5553,3444687828.23196,1358
5554,4069143291.0526,1332
5555,3611376246.11944,1349
5556,4023606844.10314,1368
5557,3115089018.56902,1374
5558,4499718376.74333,1512
5559,4404579850.25477,1345
5560,4082677182.69437,1361
5561,4264657443.10792,1437
5562,4414781843.43136,1356
5563,3761339801.48041,1453
5564,4431558472.03195,1430
5565,4166431014.44312,1405
5566,4444876726.51571,1343
5567,4174273627.2912,1430
5568,4029354213.64129,1365
5569,4411916979.44341,1422
5570,4045876752.02742,1354
5571,3380994925.12077,1416
5572,3416520380.94827,1395
5573,3639145673.74025,1363
5574,5792307902.44946,1514
5575,9632695586.26962,1397
5576,4204360553.39018,1364
5577,5094085040.47515,1295
5578,3977688691.14201,1581
5579,3879130049.16354,1380
5580,3830405961.70484,1387
5581,4774783553.38997,1599
5582,3330391949.30869,1197
5583,3817249830.90102,1349
5584,3942219709.20706,1408
5585,4426191951.44805,1428
5586,4764409531.54082,1423
5587,3720998755.30393,1286
5588,4009992365.32214,1361
5589,4500612667.22604,1414
5590,3405519171.21501,1352
5591,3623884291.91571,1256
5592,4102149463.47056,1292
5593,4517553939.69364,1338
5594,3104868992.82827,1473
5595,4108064200.8085,1329
5596,4095909103.27343,1487
5597,4588266654.70798,1336
5598,4214752581.88652,1383
5599,3504777387.8768,1476
5600,4463604554.12746,1463
5601,3757103211.82073,1308
5602,4265153188.44966,1457
5603,5632870681.99561,1668
5604,3744851306.19499,1503
5605,5378016598.34995,1559
5606,3634211793.55427,1338
5607,4882379778.30782,1596
5608,5441270577.91924,1497
5609,4052308688.11894,1535
5610,4160330272.25814,1437
5611,3292876871.86669,1304
5612,2881431609.82877,1400
5613,3438209454.55939,1372
5614,3918250496.2094,1350
5615,3490064263.28445,1482
5616,3625604029.45558,1462
5617,3468413072.18223,1432
5618,4741658718.51504,1403
5619,4076449393.45287,1422
5620,3361061474.01717,1356
5621,3100284125.27822,1315
5622,3268390061.76367,1315
5623,3700450375.22598,1492
5624,3661757861.48803,1482
5625,3478687809.3041,1372
5626,3301466324.79776,1386
5627,5665429464.50893,1549
5628,4061676076.40665,1338
5629,3605007292.89561,1480
5630,5040698268.99853,1523
5631,4219252443.85666,1534
5632,3440519684.91171,1274
5633,4392558271.4501,1301
5634,3352594120.18361,1377
5635,4272964774.51824,1558
5636,4016935772.48496,1483
5637,4053921818.44029,1363
5638,3284144806.66652,1401
5639,3474455130.03721,1399
5640,4805786036.04287,1315
5641,3196755733.38693,1367
5642,4051562709.75099,1423
5643,4464867672.18531,1443
5644,3711956945.32624,1441
5645,7483766099.40495,1503
5646,3577593468.23014,1487
5647,2825796256.36922,1279
5648,3215119872.00021,1351
5649,2942619712.79013,1363
5650,3802728995.97744,1438
5651,3825944457.25884,1339
5652,5324547534.92998,1453
5653,3339129340.6741,1411
5654,3312233200.74285,1398
5655,3457567303.17302,1337
5656,3707574923.17291,1380
5657,3614968651.66316,1325
5658,3861604636.56743,1507
5659,3706621241.17763,1366
5660,5448889743.00731,1373
5661,3934469101.71016,1328
5662,4967143036.80556,1410
5663,3365832889.53692,1400
5664,3478416628.13089,1428
5665,3685100961.24223,1330
5666,3176261726.19486,1289
5667,3513475762.23466,1350
5668,4770771980.05733,1465
5669,3453935592.2768,1370
5670,3572168678.59766,1465
5671,5056466342.09378,1461
5672,3719886954.00318,1235
5673,3391304604.02409,1471
5674,3558087344.51487,1415
5675,4382985354.93452,1411
5676,4979321027.64458,1473
5677,4141667581.85871,1457
5678,4448479666.06631,1399
5679,2720219757.36116,1444
5680,3639438244.05074,1340
5681,4358912620.31424,1494
5682,3199142856.64058,1444
5683,4889625440.76229,1431
5684,3211385927.10921,1465
5685,3851368984.40359,1430
5686,3848266380.00478,1463
5687,4436185702.01853,1422
5688,3201000861.46971,1458
5689,3797022873.1079,1396
5690,3951218497.692,1364
5691,3902776447.20021,1429
5692,4505523624.16165,1360
5693,3618719900.73094,1361
5694,3751379386.26266,1462
5695,4376667452.97542,1466
5696,3028175375.82492,1449
5697,3143905980.4456,1411
5698,4168404059.96637,1319
5699,4999925291.32101,1324
5700,4252100386.30412,1511
5701,4110592950.85008,1328
5702,4585346035.10782,1700
5703,3598064767.37329,1323
5704,4538729678.81552,1389
5705,4020296395.68153,1526
5706,4036987838.29181,1305
5707,3873226655.22581,1513
5708,4397179523.15224,1514
5709,4271839963.22796,1559
5710,3795849359.09125,1393
5711,4359080352.4569,1413
5712,4372970996.57324,1344
5713,3480536714.87996,1352
5714,3004276046.52689,1322
5715,4103168085.70643,1246
5716,4066042166.83372,1479
5717,4208588343.54214,1497
5718,4367645985.82231,1440
5719,3765227871.06225,1430
5720,3752561412.14962,1470
5721,3337660007.82366,1416
5722,3406393797.28336,1285
5723,4166134512.70417,1547
5724,4267230144.4497,1441
5725,3778187062.76002,1476
5726,4321472675.40225,1483
5727,3751791778.88132,1495
5728,3393039378.3082,1271
5729,4336332122.12507,1447
5730,4078735575.34006,1360
5731,3941546399.47464,1467
5732,4357974362.41734,1504
5733,3691386610.87858,1400
5734,4705996481.73034,1578
5735,3826067433.11729,1489
5736,3967983396.35013,1356
5737,4006885180.94366,1399
5738,3812674699.2443,1312
5739,4802775511.58778,1409
5740,3120852871.76733,1374
5741,8165421614.09857,1512
5742,3984187163.79097,1482
5743,3610093146.86069,1410
5744,3426310211.19116,1423
5745,4434698168.29508,1445
5746,3198321032.57659,1352
5747,4231037602.55931,1366
5748,4111266371.632,1502
5749,4077006206.7097,1308
5750,3815896341.00817,1342
5751,4360326728.41747,1435
5752,3872803065.29389,1440
5753,3306157041.05123,1285
5754,3746743695.69859,1267
5755,3763842874.83472,1376
5756,3833868037.80751,1505
5757,6221317641.16278,1455
5758,3733666150.69243,1567
5759,4744852237.74492,1459
5760,4530039233.52589,1414
5761,4264039632.08108,1439
5762,3983125626.73863,1468
5763,4244773834.77196,1286
5764,3794837953.98665,1493
5765,3392898194.26479,1375
5766,3528299957.82715,1410
5767,4568600773.52465,1363
5768,4960352623.49176,1346
5769,4020285552.74481,1391
5770,4136991489.23138,1417
5771,4307402974.27337,1361
5772,3719516139.0351,1536
5773,3293577087.42339,1494
5774,3329394947.19435,1354
5775,3644345672.35705,1432
5776,3572895940.10768,1369
5777,5943755576.98207,1525
5778,4146531819.00685,1406
5779,4897862158.68734,1385
5780,3375183030.45358,1374
5781,2974390702.35205,1348
5782,4415126337.02583,1666
5783,4718783230.64983,1469
5784,4226444813.22707,1248
5785,4397498382.71665,1350
5786,3231934444.65337,1306
5787,3041988437.8683,1376
5788,4760444930.05938,1379
5789,4775522618.76528,1392
5790,4564218756.78232,1387
5791,3874935236.58618,1488
5792,4198756087.41122,1421
5793,4038673579.90837,1318
5794,3527340029.98253,1358
5795,3431573267.21708,1371
5796,3167091805.45046,1311
5797,3664579971.48342,1211
5798,3780140443.79756,1468
5799,3841371278.57443,1408
5800,3251916239.56214,1295
5801,3268541790.27833,1297
5802,3879409954.45683,1444
5803,4153984721.08237,1429
5804,4071897803.70512,1468
5805,4060989520.78898,1393
5806,2938580249.85336,1445
5807,4441746752.14808,1343
5808,4758406313.98756,1489
5809,4311589516.68644,1353
5810,4176403658.59139,1452
5811,4292577059.34219,1457
5812,4039505136.28751,1405
5813,3541208288.54179,1373
5814,5037190790.30187,1443
5815,4351488549.87972,1520
5816,3878673794.71037,1346
5817,3691982812.26082,1329
5818,4172715776.90988,1358
5819,3595527011.27213,1450
5820,5287112661.74473,1585
5821,5719295944.99887,1398
5822,3342738449.52918,1442
5823,4568983977.32084,1550
5824,4344986670.35812,1479
5825,3295428396.13432,1363
5826,3132475856.434,1315
5827,3581421863.50174,1312
5828,3884475451.9474,1502
5829,3415673196.35747,1439
5830,3785888300.46415,1421
5831,3438603739.96742,1464
5832,3927746338.04883,1441
5833,4320887673.68276,1455
5834,3967740426.24447,1373
5835,4500726934.41203,1443
5836,3587395754.86172,1263
5837,3499223008.25611,1369
5838,2865030123.87543,1323
5839,3911264468.92675,1423
5840,4152984150.9339,1375
5841,3595741109.07874,1486
5842,3126785525.05298,1335
5843,4518769078.69481,1403
5844,3619359496.83311,1268
5845,4267240042.51787,1264
5846,3520125633.5195,1444
5847,4515626457.81869,1412
5848,3092805251.18977,1365
5849,5323963014.30951,1527
5850,4323845600.07253,1508
5851,4215742338.27188,1368
5852,3774676176.01958,1565
5853,6506135006.44512,1524
5854,4717096758.66695,1377
5855,4223071631.36324,1375
5856,4527609213.01966,1481
5857,4162179993.60827,1396
5858,3855906781.3629,1373
5859,3465981516.04564,1434
5860,4073305100.04579,1544
5861,4657591145.80945,1516
5862,3341333585.99694,1367
5863,3881676755.05411,1439
5864,3773490240.2295,1246
5865,4503752798.66399,1380
5866,4848697940.01634,1458
5867,3894400488.83286,1251
5868,2967060939.54186,1343
5869,3401346648.6335,1330
5870,3254642219.554,1421
5871,3789867566.26324,1430
5872,4083719329.66287,1433
5873,3604185505.74362,1446
5874,3534209556.87252,1477
5875,3895624529.14357,1379
5876,4948876478.86137,1527
5877,3993971446.06751,1398
5878,3687376518.02139,1414
5879,3787295693.12881,1466
5880,4693634751.65125,1385
5881,4708491924.19247,1465
5882,5329060809.30168,1326
5883,3701072708.38321,1437
5884,3866400918.85603,1465
5885,4459744453.55432,1418
5886,3712893169.02583,1449
5887,4784806805.54606,1508
5888,3203891546.18815,1373
5889,3619780193.06479,1368
5890,3384802979.9009,1355
5891,3831186840.64919,1385
5892,4384084694.09959,1444
5893,4051387772.36821,1375
5894,3638789427.4953,1409
5895,2918711582.36573,1258
5896,3387090164.34337,1401
5897,5100500792.93108,1424
5898,3833581406.23964,1345
5899,3796988033.72163,1415
5900,3194864569.72837,1389
5901,4158857364.0484,1468
5902,3384390509.92656,1257
5903,2966595260.26325,1415
5904,3965729930.40009,1509
5905,3795263696.10926,1449
5906,4060384151.48063,1336
5907,3752729532.65313,1382
5908,3552892172.29325,1307
5909,4863796607.34236,1518
5910,3723277691.88014,1358
5911,4788072895.30266,1482
5912,3890168789.77307,1328
5913,3567546715.00736,1359
5914,4166806213.00613,1385
5915,4078046845.33396,1481
5916,3882325184.72372,1427
5917,4317711602.61896,1363
5918,3261868973.09876,1385
5919,4275426844.91613,1321
5920,4864399263.31637,1419
5921,4801415967.22036,1383
5922,4063587069.98291,1482
5923,3846970641.25777,1416
5924,5100639297.18403,1318
5925,4168524795.8807,1416
5926,3560842646.09981,1407
5927,4228922339.91817,1388
5928,4913189867.98876,1434
5929,4084278933.05235,1352
5930,4011589887.03757,1422
5931,4778600072.76229,1486
5932,3649054517.25284,1381
5933,4864843790.59542,1380
5934,3418899041.22691,1303
5935,3746646021.59129,1281
5936,3611111074.54848,1398
5937,4606984823.4222,1463
5938,3572037934.31218,1265
5939,4289286095.81436,1403
5940,6343346294.23675,1556
5941,3072467684.62143,1339
5942,3974450435.17629,1368
5943,3260079325.83454,1359
5944,4641160610.73085,1313
5945,3500998722.46895,1273
5946,3662646137.30968,1342
5947,2984109926.01271,1208
5948,5590661683.90815,1474
5949,3611204139.73211,1394
5950,3633214243.96275,1365
5951,3543439851.78822,1345
5952,3520843468.71035,1388
5953,4488071843.23305,1432
5954,3258099988.02514,1364
5955,4514877781.93545,1399
5956,4899465066.31959,1365
5957,4168503007.464,1448
5958,3807240443.85085,1455
5959,4435235763.57214,1426
5960,4681200281.09936,1408
5961,3796258956.38597,1491
5962,3844637669.94673,1384
5963,3753239736.57008,1344
5964,5215218264.83642,1481
5965,4270365946.44534,1318
5966,3112893403.92583,1425
5967,4627132785.98567,1468
5968,3559033547.78581,1206
5969,4605166242.72192,1332
5970,3686842593.51489,1465
5971,4424037152.61749,1533
5972,5675330668.68491,1284
5973,5019449293.97324,1658
5974,3861716943.64101,1461
5975,3613718410.33876,1400
5976,3007004165.42088,1343
5977,3447871359.08462,1369
5978,4224454873.5387,1434
5979,4655908380.22832,1437
5980,4748399029.69548,1316
5981,2818882804.4501,1381
5982,3881824772.25328,1411
5983,3704797996.20703,1397
5984,3937388106.92115,1399
5985,4564504604.04141,1456
5986,3817921766.2169,1480
5987,4239226823.59544,1457
5988,3106556011.24013,1272
5989,5117920506.93766,1490
5990,4332940094.82716,1425
5991,4259867284.32016,1409
5992,3712301748.18977,1377
5993,3891976188.11278,1474
5994,4259571457.90173,1457
5995,3989809579.39342,1574
5996,4414862815.54594,1461
5997,4591655188.31144,1438
5998,5582660189.6669,1422
5999,4416082258.43848,1471
6000,3780800094.76773,1411
6001,3593716097.69614,1368
6002,5239098192.40023,1273
6003,4106517928.55465,1453
6004,3497677632.5411,1437
6005,3353826071.19481,1427
6006,4373221195.14232,1454
6007,4631921558.54999,1413
6008,3711904971.54776,1370
6009,3257627918.49326,1306
6010,3958798709.29489,1327
6011,3278230933.65157,1331
6012,3615474872.06453,1281
6013,4003123648.25401,1460
6014,4665669290.65934,1406
6015,4362216190.54401,1474
6016,4455279183.40095,1476
6017,4684740390.08165,1379
6018,4746036993.71847,1528
6019,3078713457.2977,1240
6020,2768291265.04329,1333
6021,3533329453.40977,1467
6022,3277764176.51541,1389
6023,4440097081.93227,1391
6024,3479350528.24771,1455
6025,3451225239.1167,1343
6026,4175931093.46857,1393
6027,4083341496.21914,1542
6028,5074344687.57986,1521
6029,4302921548.18947,1413
6030,4190299666.97728,1288
6031,4660075746.29973,1459
6032,3644527436.85394,1462
6033,4379215712.8894,1461
6034,3829204465.94184,1460
6035,2993823241.3114,1358
6036,3563282220.63727,1411
6037,4430888194.31696,1445
6038,3261697113.54287,1332
6039,4475680658.96412,1412
6040,3499185769.82451,1523
6041,4170515430.74878,1415
6042,5051032988.08607,1469
6043,3467431676.6812,1384
6044,3818805637.42335,1323
6045,3404034949.51826,1349
6046,3182781572.71685,1244
6047,4149831158.45509,1327
6048,3836475104.65015,1438
6049,2846522637.77234,1277
6050,4199545466.91058,1522
6051,4078050102.432,1302
6052,4162384240.19736,1371
6053,4960350975.86238,1351
6054,3580961890.59593,1334
6055,3251212717.52213,1347
6056,3610220258.21943,1377
6057,3802776730.73399,1447
6058,3456671338.14879,1496
6059,3331430776.28675,1302
6060,3491711186.85004,1305
6061,3857479214.67982,1421
6062,4969489779.42537,1399
6063,4089826084.02894,1472
6064,3656568930.8776,1384
6065,3734493199.00037,1423
6066,3736671853.07929,1377
6067,3152310670.23085,1390
6068,4205850278.9453,1353
6069,3348805327.5167,1381
6070,3791987311.75669,1289
6071,3951391836.22103,1353
6072,3466407636.44541,1456
6073,3825713649.43792,1492
6074,3568311110.2749,1346
6075,3415209506.96609,1323
6076,5184303115.00197,1388
6077,3896929218.12631,1359
6078,3388578725.95985,1374
6079,2993351462.38922,1265
6080,5278871192.59778,1389
6081,3912988633.31018,1321
6082,3768912287.75814,1463
6083,3993542753.50457,1570
6084,5185703755.4159,1555
6085,3128852089.8472,1224
6086,5117574290.61678,1471
6087,4291996327.94502,1411
6088,4114116218.76262,1613
6089,4257826957.63395,1442
6090,3693978203.8928,1454
6091,3920134300.26339,1486
6092,3691341343.44959,1264
6093,3647998425.58361,1360
6094,3806654861.28708,1377
6095,3594575144.161,1338
6096,3879251171.71011,1452
6097,4175623047.37802,1408
6098,3957514010.72625,1326
6099,4036493115.94938,1377
6100,3464560770.26596,1441
6101,5077573691.634,1503
6102,3642420924.67007,1316
6103,4150814578.55531,1351
6104,3192576442.4681,1411
6105,4610573989.12589,1478
6106,3855494163.81892,1413
6107,3275995058.88795,1429
6108,3693985432.1997,1226
6109,3192905923.02603,1375
6110,3830042917.3547,1331
6111,5185180434.59594,1487
6112,3000926305.27061,1245
6113,4431453496.59404,1501
6114,3088281788.18252,1409
6115,3995122678.83104,1468
6116,3788538609.59454,1366
6117,3415725765.48303,1284
6118,3740201705.43221,1345
6119,4608723833.9232,1380
6120,3327157226.45169,1420
6121,4027516090.18003,1486
6122,4179589727.42923,1392
6123,4262330381.81607,1441
6124,3638342808.35435,1335
6125,3437066384.85603,1446
6126,3249931916.08229,1265
6127,4958717495.20212,1407
6128,3278637008.13794,1335
6129,4748418396.60712,1535
6130,3219176865.16217,1362
6131,3518382673.10229,1366
6132,4441178460.32747,1312
6133,4174771227.91448,1401
6134,3525022752.4471,1370
6135,4277419975.45623,1416
6136,4076856251.6578,1468
6137,5097836403.05515,1542
6138,4074927728.88446,1247
6139,4273357321.03086,1414
6140,3893777226.17001,1332
6141,4028176050.03927,1374
6142,4893668521.03897,1403
6143,3987530886.91554,1382
6144,3304333995.60414,1302
6145,4146270512.81118,1360
6146,4397025950.43274,1438
6147,5102816261.83515,1282
6148,3390294691.22934,1355
6149,3750112276.89639,1584
6150,3650229915.62339,1498
6151,7178507376.70684,1423
6152,3865437455.88147,1448
6153,4527060283.69212,1451
6154,4294155047.4782,1444
6155,4142590530.79102,1445
6156,4458051789.25072,1553
6157,3538194074.31685,1469
6158,4703224429.12708,1373
6159,3922099915.87324,1385
6160,3838387032.09614,1300
6161,4147483590.69597,1431
6162,4446853433.862,1372
6163,2674646792.56886,1223
6164,4377051794.44166,1458
6165,3574718523.28558,1355
6166,3493232385.08696,1388
6167,4523817779.98903,1417
6168,3708638311.32724,1403
6169,5041959042.80687,1419
6170,3535058287.25579,1292
6171,3631274284.70091,1351
6172,3786411219.16038,1410
6173,5493380155.72119,1390
6174,3172104303.42053,1421
6175,3971589040.55595,1528
6176,2825165500.08506,1321
6177,3626448049.92341,1317
6178,4322550730.17953,1412
6179,3407432298.58064,1387
6180,4571428326.66249,1459
6181,4108119149.24468,1434
6182,3954765043.06112,1404
6183,3064065275.21794,1328
6184,5348383917.27052,1270
6185,4054971404.90071,1402
6186,5105743251.84255,1485
6187,3922262420.0031,1607
6188,4351786109.84515,1398
6189,4059489863.07897,1460
6190,3285813891.07182,1360
6191,2951300340.41998,1298
6192,3265841453.17042,1349
6193,5039659065.38007,1580
6194,3439555896.67753,1415
6195,4958698230.63773,1377
6196,3549551457.59212,1470
6197,4378604808.7708,1442
6198,4133916148.0744,1446
6199,3840510236.13635,1475
6200,4112301614.63476,1448
6201,4086522549.61839,1438
6202,4537363801.37218,1417
6203,3940439640.85691,1382
6204,3566095202.25639,1497
6205,4719710685.11566,1477
6206,3656618063.26324,1413
6207,3927925241.84701,1398
6208,4667990037.36113,1366
6209,4191791353.04175,1415
6210,3771375812.62221,1352
6211,3775069144.45998,1365
6212,3789193482.68117,1345
6213,3869645036.1375,1411
6214,3953422142.42604,1321
6215,4508876780.34825,1549
6216,3891464115.91208,1422
6217,3982242050.15589,1433
6218,3197822692.33849,1435
6219,3214844848.68844,1228
6220,2823703746.88212,1278
6221,4203481890.79047,1417
6222,3821660832.74995,1370
6223,3469929740.74279,1382
6224,3557972933.51021,1352
6225,4085657866.57136,1567
6226,3289131103.89308,1357
6227,4336165004.61338,1385
6228,3821757104.35622,1367
6229,4047947618.72645,1427
6230,3795363831.30445,1429
6231,4003857216.7392,1517
6232,3996126334.33101,1395
6233,3617709733.35345,1376
6234,4739145290.43915,1456
6235,3944778706.78798,1349
6236,3606753733.98815,1404
6237,3232552122.43844,1548
6238,3572747795.93876,1238
6239,3317955111.69687,1329
6240,3249135926.97014,1368
6241,4117500518.30329,1459
6242,3843607849.13123,1302
6243,3661050673.32753,1337
6244,3357768948.55788,1263
6245,4532498714.65721,1469
6246,3867121799.10751,1529
6247,3913306433.52752,1531
6248,4179633202.59922,1471
6249,4816969259.07742,1571
6250,3677348523.27737,1485
6251,3375491713.6113,1430
6252,3477208006.70358,1280
6253,4535211833.28647,1495
6254,3698136923.27455,1321
6255,3940568778.38302,1384
6256,3725718577.20115,1445
6257,3801519247.25905,1394
6258,3990713624.46426,1516
6259,3568594797.55704,1396
6260,2876876168.22033,1345
6261,5831720859.85698,1432
6262,3219646106.74583,1465
6263,4053486054.98318,1350
6264,4453085412.94634,1534
6265,3406190355.02585,1429
6266,3208454583.90251,1293
6267,4483994829.97146,1496
6268,4106746020.83847,1288
6269,3579810205.74862,1530
6270,3728376171.45991,1404
6271,3989110811.61833,1359
6272,3213977746.2248,1334
6273,3624980412.08588,1349
6274,3673840248.25237,1280
6275,4110526341.34983,1417
6276,3799069159.54898,1510
6277,4470342467.72003,1558
6278,4557557508.76715,1419
6279,3354864083.56305,1419
6280,4496578009.00568,1359
6281,3929718291.01843,1389
6282,4723445815.71515,1367
6283,5092127684.13784,1420
6284,3696174364.85668,1372
6285,4762197795.24175,1256
6286,4404359947.83721,1405
6287,4049711988.96715,1394
6288,3969452465.58347,1386
6289,3615542296.59761,1371
6290,4418348647.85962,1428
6291,4971776202.12098,1439
6292,4262914046.57778,1364
6293,8960151505.35923,1271
6294,3359033059.63392,1306
6295,3803073461.29153,1478
6296,4561081459.30197,1459
6297,4226742169.937,1455
6298,4325491877.98771,1356
6299,4953977873.34271,1434
6300,3032971575.59797,1419
6301,3554481050.50585,1402
6302,3716691090.00738,1413
6303,3097320156.7067,1401
6304,3409917026.15229,1268
6305,3656102265.65427,1454
6306,4456318004.94596,1402
6307,3419046459.92467,1253
6308,3389297761.19637,1386
6309,4285096668.02453,1454
6310,4385831110.3779,1431
6311,3905326643.22699,1442
6312,6084799799.29315,1458
6313,3135821711.10622,1294
6314,3938887484.40327,1377
6315,3972957136.79598,1430
6316,4151011246.18615,1444
6317,3650603233.23299,1402
6318,4063757258.10786,1450
6319,4093734384.8361,1373
6320,3247310912.47556,1313
6321,3999333124.94235,1530
6322,3918602402.91345,1515
6323,3235192595.81888,1419
6324,3222452836.86333,1323
6325,5033844138.43342,1431
6326,5545128562.79049,1565
6327,3945985991.53553,1401
6328,3235539963.44806,1323
6329,3817797115.38875,1235
6330,4123881992.23153,1298
6331,3119176874.57156,1293
6332,4058621328.92195,1358
6333,3984191909.3552,1478
6334,4435013639.21261,1369
6335,3445318890.73138,1474
6336,4576042922.35225,1464
6337,3785774302.94575,1357
6338,3478366253.26475,1350
6339,4126742125.09846,1439
6340,3535321783.964,1364
6341,3723082677.76893,1374
6342,4408058828.06794,1446
6343,3488562754.5177,1300
6344,4009797139.76184,1382
6345,4298435119.05158,1477
6346,4705963258.95705,1583
6347,3724967207.81636,1342
6348,3859058515.64611,1548
6349,4081278338.96117,1520
6350,3605267822.84985,1483
6351,3981620750.33348,1431
6352,4469666629.42188,1471
6353,3431070906.97188,1404
6354,4360744993.86402,1463
6355,6784865586.59834,1356
6356,5063941417.21591,1472
6357,3915365742.61973,1537
6358,3761010979.45104,1500
6359,4468946998.21096,1428
6360,4393932692.43767,1518
6361,3391326194.21468,1343
6362,3194403429.6109,1366
6363,2975294758.71091,1262
6364,3269952681.45251,1326
6365,3712773660.59283,1405
6366,3261413287.97968,1384
6367,3737072109.89959,1343
6368,3955223037.0287,1515
6369,5992958238.80918,1387
6370,4537276889.98324,1481
6371,4305798002.98225,1307
6372,3478777106.02034,1401
6373,3615283461.13032,1427
6374,3019449412.04816,1322
6375,4387900944.33535,1487
6376,3245912865.2554,1353
6377,3921926692.99804,1498
6378,6668632571.12542,1431
6379,4272916223.75025,1437
6380,3403474152.77445,1431
6381,3550993006.95874,1441
6382,4804794533.26976,1329
6383,3481785463.92733,1347
6384,3689983648.76121,1379
6385,4133591940.40396,1413
6386,3563717433.78349,1277
6387,3086204825.51998,1367
6388,3420811832.90378,1312
6389,3769407866.41043,1384
6390,3339129956.02175,1327
6391,5276854292.65489,1413
6392,3141484216.65184,1254
6393,4233271601.83262,1433
6394,4740685331.22447,1402
6395,3878416357.30836,1288
6396,3963411744.70309,1444
6397,3849032649.534,1404
6398,4294519751.18884,1431
6399,3617747071.45652,1348
6400,3727756868.69445,1457
6401,4543154104.63533,1384
6402,3658110081.12069,1458
