"sim","solar_system_original","agg_loss","claim_count"
5918,"Oryn Delta",7508910.81,86
5919,"Bayesian System",16917572.73,198
5919,"Helionis Cluster",46754264.16,604
5919,"Oryn Delta",8845289.4,104
5920,"Bayesian System",14347466.5,181
5920,"Helionis Cluster",47980301.12,584
5920,"Oryn Delta",8122110.44,100
5921,"Bayesian System",17473012.7,208
5921,"Helionis Cluster",50789146.49,608
5921,"Oryn Delta",9082953.9,113
5922,"Bayesian System",15052776.85,189
5922,"Helionis Cluster",48575344.76,611
5922,"Oryn Delta",7115908.65,90
5923,"Bayesian System",16262658,193
5923,"Helionis Cluster",48780318.66,590
5923,"Oryn Delta",7231189.26,87
5924,"Bayesian System",18367094.58,201
5924,"Helionis Cluster",46263904.71,561
5924,"Oryn Delta",8425199.82,95
5925,"Bayesian System",15497373.37,196
5925,"Helionis Cluster",45940324.03,547
5925,"Oryn Delta",7073631.25,85
5926,"Bayesian System",18313797.69,220
5926,"Helionis Cluster",48955757.94,592
5926,"Oryn Delta",6732843.16,87
5927,"Bayesian System",16805914.36,196
5927,"Helionis Cluster",48646334.54,576
5927,"Oryn Delta",7665986.02,89
5928,"Bayesian System",19693511.46,197
5928,"Helionis Cluster",45352656.9,567
5928,"Oryn Delta",6289699.91,81
5929,"Bayesian System",16151618.76,205
5929,"Helionis Cluster",44451768.44,577
5929,"Oryn Delta",6490732.71,87
5930,"Bayesian System",15022940.37,202
5930,"Helionis Cluster",50298137.29,572
5930,"Oryn Delta",7324890.46,95
5931,"Bayesian System",15784707.26,198
5931,"Helionis Cluster",43878626.25,565
5931,"Oryn Delta",8031200.94,95
5932,"Bayesian System",15159765.33,202
5932,"Helionis Cluster",46479399.4,564
5932,"Oryn Delta",8613415.2,101
5933,"Bayesian System",21233331.65,224
5933,"Helionis Cluster",44517741.6,546
5933,"Oryn Delta",7804843.97,98
5934,"Bayesian System",16288719.4,195
5934,"Helionis Cluster",44676965.75,563
5934,"Oryn Delta",8148055.67,93
5935,"Bayesian System",17900073.3,231
5935,"Helionis Cluster",48645998.52,595
5935,"Oryn Delta",7551982.68,99
5936,"Bayesian System",16850625.01,219
5936,"Helionis Cluster",49164555.91,586
5936,"Oryn Delta",6766497.94,79
5937,"Bayesian System",18121959.24,209
5937,"Helionis Cluster",46511974.88,580
5937,"Oryn Delta",6945337.6,79
5938,"Bayesian System",16762125.3,213
5938,"Helionis Cluster",49650622.4,589
5938,"Oryn Delta",9044179.42,88
5939,"Bayesian System",17419305.05,198
5939,"Helionis Cluster",47095150.17,600
5939,"Oryn Delta",9324305,107
5940,"Bayesian System",15664435.23,195
5940,"Helionis Cluster",45617967.89,582
5940,"Oryn Delta",8255875.24,106
5941,"Bayesian System",17557264.26,205
5941,"Helionis Cluster",46913117.1,598
5941,"Oryn Delta",7388284.54,90
5942,"Bayesian System",17035032.5,204
5942,"Helionis Cluster",47038799.14,574
5942,"Oryn Delta",6649649.75,87
5943,"Bayesian System",15630044.33,198
5943,"Helionis Cluster",41528125.09,547
5943,"Oryn Delta",6546551.05,76
5944,"Bayesian System",17012577.24,209
5944,"Helionis Cluster",49565713.88,597
5944,"Oryn Delta",9628876.1,111
5945,"Bayesian System",15850377.93,205
5945,"Helionis Cluster",48102837.94,594
5945,"Oryn Delta",8323618.94,99
5946,"Bayesian System",15030489.45,193
5946,"Helionis Cluster",52173312.62,620
5946,"Oryn Delta",7035346.12,79
5947,"Bayesian System",16419085.2,205
5947,"Helionis Cluster",46524044.06,586
5947,"Oryn Delta",9121942.09,99
5948,"Bayesian System",15551464.15,194
5948,"Helionis Cluster",48203021.63,589
5948,"Oryn Delta",6652182.58,73
5949,"Bayesian System",16505685.1,196
5949,"Helionis Cluster",45741755.82,542
5949,"Oryn Delta",7932974.12,97
5950,"Bayesian System",14495036.23,198
5950,"Helionis Cluster",46705681.69,586
5950,"Oryn Delta",9120575.94,104
5951,"Bayesian System",18157815.81,217
5951,"Helionis Cluster",48662892.14,597
5951,"Oryn Delta",7747941.3,97
5952,"Bayesian System",15269960.56,198
5952,"Helionis Cluster",46243262.98,565
5952,"Oryn Delta",8665954.36,99
5953,"Bayesian System",17206668.72,202
5953,"Helionis Cluster",50513119.01,597
5953,"Oryn Delta",8609987.07,100
5954,"Bayesian System",14594793.37,195
5954,"Helionis Cluster",43861495.24,559
5954,"Oryn Delta",8751517.37,105
5955,"Bayesian System",16660450.17,202
5955,"Helionis Cluster",47704004.23,578
5955,"Oryn Delta",8846750.59,103
5956,"Bayesian System",15930614.52,204
5956,"Helionis Cluster",50040341.58,607
5956,"Oryn Delta",7994240.7,103
5957,"Bayesian System",16377268.92,209
5957,"Helionis Cluster",44869211.93,567
5957,"Oryn Delta",6233924.69,79
5958,"Bayesian System",18023424.63,212
5958,"Helionis Cluster",48942461.85,590
5958,"Oryn Delta",6483816.13,77
5959,"Bayesian System",15891254,203
5959,"Helionis Cluster",50601535.84,621
5959,"Oryn Delta",7247091.49,88
5960,"Bayesian System",15090215.73,184
5960,"Helionis Cluster",43717858.83,547
5960,"Oryn Delta",5029671.45,69
5961,"Bayesian System",14733382.8,186
5961,"Helionis Cluster",48548800.07,603
5961,"Oryn Delta",8976676.2,101
5962,"Bayesian System",18805350.23,234
5962,"Helionis Cluster",45559278.43,579
5962,"Oryn Delta",9340453.9,112
5963,"Bayesian System",14642634.37,195
5963,"Helionis Cluster",43837896.25,542
5963,"Oryn Delta",6503716.31,72
5964,"Bayesian System",14609261.23,195
5964,"Helionis Cluster",51249936.46,609
5964,"Oryn Delta",8222169.14,97
5965,"Bayesian System",17843674.81,209
5965,"Helionis Cluster",43616845.39,530
5965,"Oryn Delta",6901223.7,92
5966,"Bayesian System",15336758.8,200
5966,"Helionis Cluster",50152846.98,612
5966,"Oryn Delta",7806426.45,87
5967,"Bayesian System",16791746.41,209
5967,"Helionis Cluster",46854771.65,592
5967,"Oryn Delta",8138539.21,98
5968,"Bayesian System",19095089.6,215
5968,"Helionis Cluster",48079143.63,588
5968,"Oryn Delta",7792345.75,102
5969,"Bayesian System",17386898.54,211
5969,"Helionis Cluster",48202504.83,583
5969,"Oryn Delta",9178409.63,82
5970,"Bayesian System",15596569.89,207
5970,"Helionis Cluster",45242652.05,574
5970,"Oryn Delta",6902648.13,86
5971,"Bayesian System",15924076.28,188
5971,"Helionis Cluster",48808741.92,596
5971,"Oryn Delta",6816615.95,77
5972,"Bayesian System",13281221.3,176
5972,"Helionis Cluster",45944485.78,606
5972,"Oryn Delta",6263459.47,78
5973,"Bayesian System",15327973.73,191
5973,"Helionis Cluster",44951480.37,561
5973,"Oryn Delta",7738604.1,98
5974,"Bayesian System",16295017.84,199
5974,"Helionis Cluster",48518159.55,608
5974,"Oryn Delta",7953839.68,90
5975,"Bayesian System",16114293.81,194
5975,"Helionis Cluster",48126913.07,594
5975,"Oryn Delta",7796523.44,93
5976,"Bayesian System",16450250.7,208
5976,"Helionis Cluster",46235304.37,594
5976,"Oryn Delta",7678947.63,96
5977,"Bayesian System",16655130.32,204
5977,"Helionis Cluster",44307266.57,567
5977,"Oryn Delta",7593958.4,86
5978,"Bayesian System",18610368.47,204
5978,"Helionis Cluster",50948725.92,612
5978,"Oryn Delta",9252570.2,97
5979,"Bayesian System",15875318.69,203
5979,"Helionis Cluster",47807169.49,589
5979,"Oryn Delta",8031858.98,96
5980,"Bayesian System",16976176.04,202
5980,"Helionis Cluster",44846774.54,568
5980,"Oryn Delta",8380959.48,104
5981,"Bayesian System",15451817.18,181
5981,"Helionis Cluster",46255733.63,578
5981,"Oryn Delta",6750113.44,84
5982,"Bayesian System",17380077.36,207
5982,"Helionis Cluster",43494088.25,534
5982,"Oryn Delta",8603583.68,105
5983,"Bayesian System",17850662.52,212
5983,"Helionis Cluster",48036694.71,583
5983,"Oryn Delta",9310510.29,100
5984,"Bayesian System",17563528.36,206
5984,"Helionis Cluster",45244857.19,558
5984,"Oryn Delta",9389023.03,113
5985,"Bayesian System",17461900.73,207
5985,"Helionis Cluster",49117787.65,555
5985,"Oryn Delta",7129282.5,85
5986,"Bayesian System",15490257.84,191
5986,"Helionis Cluster",47115862.52,605
5986,"Oryn Delta",8327294.91,92
5987,"Bayesian System",17491121.51,208
5987,"Helionis Cluster",50637121.01,577
5987,"Oryn Delta",7661600.28,91
5988,"Bayesian System",15559837.97,189
5988,"Helionis Cluster",49433393.13,619
5988,"Oryn Delta",7049209.74,87
5989,"Bayesian System",15861950.44,186
5989,"Helionis Cluster",51162796.58,612
5989,"Oryn Delta",7498436.14,100
5990,"Bayesian System",17066196.42,200
5990,"Helionis Cluster",46294674.47,576
5990,"Oryn Delta",7054675.76,88
5991,"Bayesian System",16563199.05,207
5991,"Helionis Cluster",49176757.35,618
5991,"Oryn Delta",9039302.4,104
5992,"Bayesian System",16142322.17,203
5992,"Helionis Cluster",47464093.76,574
5992,"Oryn Delta",8660868.46,100
5993,"Bayesian System",17164498.58,204
5993,"Helionis Cluster",43379185.74,562
5993,"Oryn Delta",7266013.55,94
5994,"Bayesian System",16797792.85,214
5994,"Helionis Cluster",50288871.43,588
5994,"Oryn Delta",7876850.48,94
5995,"Bayesian System",14876344.22,189
5995,"Helionis Cluster",41787346.06,548
5995,"Oryn Delta",8761295.01,107
5996,"Bayesian System",16295704.5,205
5996,"Helionis Cluster",44646858.04,571
5996,"Oryn Delta",8654297.52,96
5997,"Bayesian System",16923504.3,208
5997,"Helionis Cluster",49048787.71,588
5997,"Oryn Delta",7850549.61,94
5998,"Bayesian System",15229033.96,202
5998,"Helionis Cluster",45561892.63,557
5998,"Oryn Delta",6332482.57,87
5999,"Bayesian System",15489293.29,185
5999,"Helionis Cluster",51405051.67,609
5999,"Oryn Delta",7742047.58,90
6000,"Bayesian System",17402476.59,218
6000,"Helionis Cluster",49562514.52,573
6000,"Oryn Delta",8582277.38,92
6001,"Bayesian System",16623522.52,219
6001,"Helionis Cluster",42016944.96,556
6001,"Oryn Delta",7856282.65,103
6002,"Bayesian System",17592518.11,200
6002,"Helionis Cluster",47094706.05,564
6002,"Oryn Delta",8389851.74,95
6003,"Bayesian System",16326771.94,200
6003,"Helionis Cluster",44809826.21,560
6003,"Oryn Delta",7790710.53,87
6004,"Bayesian System",16410503.54,197
6004,"Helionis Cluster",46507701.92,584
6004,"Oryn Delta",9585919.01,105
6005,"Bayesian System",15425993.17,196
6005,"Helionis Cluster",46864573.82,567
6005,"Oryn Delta",8311141.73,105
6006,"Bayesian System",17982967.81,220
6006,"Helionis Cluster",44442577.13,570
6006,"Oryn Delta",6933432.58,83
6007,"Bayesian System",15959807.46,177
6007,"Helionis Cluster",47748288.44,584
6007,"Oryn Delta",7463474.36,106
6008,"Bayesian System",16450459,199
6008,"Helionis Cluster",54958960.48,593
6008,"Oryn Delta",6539788.85,79
6009,"Bayesian System",13793923.13,183
6009,"Helionis Cluster",46791843.65,567
6009,"Oryn Delta",7705449.28,90
6010,"Bayesian System",16198519.76,199
6010,"Helionis Cluster",46820459.52,574
6010,"Oryn Delta",7638464.39,93
6011,"Bayesian System",17176183.23,199
6011,"Helionis Cluster",47546330.12,578
6011,"Oryn Delta",8496234.6,102
6012,"Bayesian System",15849148.13,200
6012,"Helionis Cluster",51210854.21,576
6012,"Oryn Delta",7299337.31,86
6013,"Bayesian System",17451456.52,171
6013,"Helionis Cluster",46185524.72,578
6013,"Oryn Delta",6896667.96,87
6014,"Bayesian System",15277278.49,185
6014,"Helionis Cluster",45703225.75,577
6014,"Oryn Delta",8391710.6,99
6015,"Bayesian System",19921239.65,222
6015,"Helionis Cluster",45393636.46,594
6015,"Oryn Delta",7146060.64,96
6016,"Bayesian System",17012305.21,201
6016,"Helionis Cluster",48653761.44,591
6016,"Oryn Delta",8333214.33,96
6017,"Bayesian System",16416367.02,202
6017,"Helionis Cluster",40912069.16,513
6017,"Oryn Delta",7081429.3,89
6018,"Bayesian System",17540433.47,209
6018,"Helionis Cluster",48367228.53,568
6018,"Oryn Delta",6856300.51,86
6019,"Bayesian System",15599162.35,200
6019,"Helionis Cluster",48014553.23,596
6019,"Oryn Delta",8466496.85,110
6020,"Bayesian System",15111008.2,190
6020,"Helionis Cluster",47737510.45,608
6020,"Oryn Delta",5661434.74,76
6021,"Bayesian System",16591706.1,218
6021,"Helionis Cluster",47635221.75,587
6021,"Oryn Delta",8286523.26,88
6022,"Bayesian System",15689346.59,189
6022,"Helionis Cluster",45483787.79,544
6022,"Oryn Delta",7350467.02,89
6023,"Bayesian System",14555177.77,179
6023,"Helionis Cluster",48161909.13,580
6023,"Oryn Delta",8964077.46,107
6024,"Bayesian System",17747831.07,206
6024,"Helionis Cluster",46654425.3,578
6024,"Oryn Delta",7546394.24,91
6025,"Bayesian System",16432755.28,200
6025,"Helionis Cluster",50458123.28,606
6025,"Oryn Delta",6783928.33,87
6026,"Bayesian System",15384426.48,186
6026,"Helionis Cluster",45300664.87,562
6026,"Oryn Delta",7301878.64,87
6027,"Bayesian System",16722961.82,204
6027,"Helionis Cluster",46512124.78,565
6027,"Oryn Delta",6971431.46,93
6028,"Bayesian System",17493104.86,216
6028,"Helionis Cluster",46797670.89,587
6028,"Oryn Delta",6651680.38,94
6029,"Bayesian System",14606648.48,184
6029,"Helionis Cluster",47947023.8,588
6029,"Oryn Delta",7584840.87,91
6030,"Bayesian System",16295790.86,212
6030,"Helionis Cluster",49889527.24,582
6030,"Oryn Delta",8456528.07,89
6031,"Bayesian System",15867465.24,193
6031,"Helionis Cluster",46008372.47,553
6031,"Oryn Delta",6625930.48,79
6032,"Bayesian System",15115000.49,167
6032,"Helionis Cluster",48586261.18,580
6032,"Oryn Delta",8654428.13,100
6033,"Bayesian System",17569362.08,212
6033,"Helionis Cluster",47214429.39,568
6033,"Oryn Delta",8426581.03,106
6034,"Bayesian System",17033972.52,208
6034,"Helionis Cluster",47074781.16,555
6034,"Oryn Delta",7082544.7,94
6035,"Bayesian System",15790547.04,196
6035,"Helionis Cluster",47371835.4,574
6035,"Oryn Delta",7286609.8,100
6036,"Bayesian System",15847949.49,207
6036,"Helionis Cluster",48081610.64,573
6036,"Oryn Delta",7136626.43,79
6037,"Bayesian System",16703100.28,204
6037,"Helionis Cluster",45211042.77,542
6037,"Oryn Delta",7761092.63,94
6038,"Bayesian System",16389047.15,204
6038,"Helionis Cluster",49516014.58,610
6038,"Oryn Delta",8279968.78,99
6039,"Bayesian System",17112946.44,212
6039,"Helionis Cluster",50609534.11,612
6039,"Oryn Delta",6380031.08,86
6040,"Bayesian System",16749881.08,213
6040,"Helionis Cluster",46913153.43,561
6040,"Oryn Delta",7703323.96,92
6041,"Bayesian System",15953872.6,193
6041,"Helionis Cluster",45244575.41,563
6041,"Oryn Delta",5826809.37,79
6042,"Bayesian System",16210783.19,192
6042,"Helionis Cluster",48159087.05,594
6042,"Oryn Delta",9331211.92,110
6043,"Bayesian System",17728873.69,212
6043,"Helionis Cluster",48102158.13,591
6043,"Oryn Delta",8866773.68,100
6044,"Bayesian System",17334230.07,216
6044,"Helionis Cluster",51237517.59,598
6044,"Oryn Delta",7491339.11,91
6045,"Bayesian System",16157957.36,216
6045,"Helionis Cluster",49503728.52,580
6045,"Oryn Delta",8058987.4,91
6046,"Bayesian System",13306025.86,177
6046,"Helionis Cluster",48876889.64,544
6046,"Oryn Delta",8919864.43,102
6047,"Bayesian System",18661038.41,218
6047,"Helionis Cluster",46422109.07,573
6047,"Oryn Delta",7532154.62,94
6048,"Bayesian System",18539365.61,227
6048,"Helionis Cluster",46454866.52,567
6048,"Oryn Delta",8044747.36,92
6049,"Bayesian System",15557319.16,188
6049,"Helionis Cluster",49542718.85,606
6049,"Oryn Delta",8962737.08,94
6050,"Bayesian System",12298959.79,171
6050,"Helionis Cluster",46212389.21,570
6050,"Oryn Delta",6832036.76,81
6051,"Bayesian System",14839460.73,186
6051,"Helionis Cluster",51023588.84,592
6051,"Oryn Delta",6676354.78,76
6052,"Bayesian System",17856276.49,224
6052,"Helionis Cluster",48408535.35,581
6052,"Oryn Delta",7300427.94,82
6053,"Bayesian System",16102176.81,213
6053,"Helionis Cluster",46993569.69,583
6053,"Oryn Delta",6592964.59,77
6054,"Bayesian System",18313315.78,223
6054,"Helionis Cluster",44168318.06,555
6054,"Oryn Delta",7245495.91,82
6055,"Bayesian System",18265110.3,221
6055,"Helionis Cluster",49461890.15,606
6055,"Oryn Delta",8133230.8,95
6056,"Bayesian System",17659322.17,204
6056,"Helionis Cluster",47770454.06,599
6056,"Oryn Delta",8767570.64,108
6057,"Bayesian System",15510828.35,193
6057,"Helionis Cluster",44897032.86,568
6057,"Oryn Delta",7059884.35,81
6058,"Bayesian System",17755365.84,216
6058,"Helionis Cluster",46428185.96,603
6058,"Oryn Delta",8225178.65,95
6059,"Bayesian System",17407255.57,198
6059,"Helionis Cluster",46936696.1,596
6059,"Oryn Delta",9622494.91,116
6060,"Bayesian System",14992031.14,193
6060,"Helionis Cluster",44777033.61,579
6060,"Oryn Delta",7517447.26,86
6061,"Bayesian System",15239344.72,203
6061,"Helionis Cluster",51439036.2,614
6061,"Oryn Delta",7062233.26,102
6062,"Bayesian System",16166296.74,199
6062,"Helionis Cluster",46867401.4,580
6062,"Oryn Delta",7495633.87,86
6063,"Bayesian System",18798050.09,219
6063,"Helionis Cluster",48686645.2,592
6063,"Oryn Delta",6546519.21,87
6064,"Bayesian System",16545070.6,204
6064,"Helionis Cluster",43129526.56,554
6064,"Oryn Delta",8633965.05,99
6065,"Bayesian System",16944203.57,198
6065,"Helionis Cluster",49366008.39,609
6065,"Oryn Delta",7346942.21,93
6066,"Bayesian System",18827459.93,222
6066,"Helionis Cluster",43530154.41,541
6066,"Oryn Delta",7348024.21,91
6067,"Bayesian System",14914481.56,199
6067,"Helionis Cluster",46135057.77,577
6067,"Oryn Delta",8284026.08,107
6068,"Bayesian System",15042945.12,181
6068,"Helionis Cluster",44684947.86,566
6068,"Oryn Delta",8630164.28,96
6069,"Bayesian System",18903078.86,222
6069,"Helionis Cluster",46202220.9,579
6069,"Oryn Delta",7367193.78,93
6070,"Bayesian System",16854593.35,216
6070,"Helionis Cluster",44877560.41,568
6070,"Oryn Delta",7326899.41,83
6071,"Bayesian System",14591646.96,184
6071,"Helionis Cluster",45393494.44,565
6071,"Oryn Delta",7629110.63,91
6072,"Bayesian System",15728836.5,192
6072,"Helionis Cluster",47959464.63,625
6072,"Oryn Delta",7862069.96,99
6073,"Bayesian System",16621832.58,202
6073,"Helionis Cluster",49837471.82,610
6073,"Oryn Delta",9400499.32,108
6074,"Bayesian System",16074227.05,202
6074,"Helionis Cluster",45240133.2,576
6074,"Oryn Delta",8803490.7,106
6075,"Bayesian System",17971017.56,200
6075,"Helionis Cluster",44279961.01,566
6075,"Oryn Delta",7968821.05,91
6076,"Bayesian System",16303305.28,205
6076,"Helionis Cluster",42352313.12,536
6076,"Oryn Delta",7204018.4,84
6077,"Bayesian System",17366387.01,224
6077,"Helionis Cluster",48792552.84,583
6077,"Oryn Delta",8111920.72,109
6078,"Bayesian System",17307445.58,201
6078,"Helionis Cluster",48336558.56,569
6078,"Oryn Delta",8909802.68,102
6079,"Bayesian System",16084089.43,196
6079,"Helionis Cluster",46668032.44,568
6079,"Oryn Delta",7664984.79,95
6080,"Bayesian System",18707113.11,212
6080,"Helionis Cluster",45905154,567
6080,"Oryn Delta",6568330.86,83
6081,"Bayesian System",16137676.27,195
6081,"Helionis Cluster",47994289.34,591
6081,"Oryn Delta",7695113.42,91
6082,"Bayesian System",15941578.12,200
6082,"Helionis Cluster",49294071.08,581
6082,"Oryn Delta",7470955.52,86
6083,"Bayesian System",15919701.29,195
6083,"Helionis Cluster",44142472.83,570
6083,"Oryn Delta",8081286.89,93
6084,"Bayesian System",15745440.78,199
6084,"Helionis Cluster",44597521.19,559
6084,"Oryn Delta",7066227.15,89
6085,"Bayesian System",19068900.49,214
6085,"Helionis Cluster",47778152.87,588
6085,"Oryn Delta",9637553.61,123
6086,"Bayesian System",14633705.51,188
6086,"Helionis Cluster",50372824.39,613
6086,"Oryn Delta",7205600.38,90
6087,"Bayesian System",18309968.68,224
6087,"Helionis Cluster",45629219.8,542
6087,"Oryn Delta",7763487.85,79
6088,"Bayesian System",16721526.09,205
6088,"Helionis Cluster",45196381.12,564
6088,"Oryn Delta",7017902.5,85
6089,"Bayesian System",16326364.99,196
6089,"Helionis Cluster",52363495.52,590
6089,"Oryn Delta",8029536.87,97
6090,"Bayesian System",15618220.49,176
6090,"Helionis Cluster",46980760.97,574
6090,"Oryn Delta",7552088.31,94
6091,"Bayesian System",16191331.54,215
6091,"Helionis Cluster",51385194.55,618
6091,"Oryn Delta",7146406.15,83
6092,"Bayesian System",17009737.81,207
6092,"Helionis Cluster",45756398.57,582
6092,"Oryn Delta",7103861.73,89
6093,"Bayesian System",16882324.77,199
6093,"Helionis Cluster",44140310.99,549
6093,"Oryn Delta",7972090.17,88
6094,"Bayesian System",15679040.13,189
6094,"Helionis Cluster",46971335.5,580
6094,"Oryn Delta",7948539.26,86
6095,"Bayesian System",15547083.61,193
6095,"Helionis Cluster",50319634.49,599
6095,"Oryn Delta",6015321.17,79
6096,"Bayesian System",16713299.42,197
6096,"Helionis Cluster",47930369.94,606
6096,"Oryn Delta",7294639.39,90
6097,"Bayesian System",17489024.07,217
6097,"Helionis Cluster",45565286.85,572
6097,"Oryn Delta",7100342.53,96
6098,"Bayesian System",22035123.55,197
6098,"Helionis Cluster",45448849.11,582
6098,"Oryn Delta",7753006.65,95
6099,"Bayesian System",16892299.08,205
6099,"Helionis Cluster",46624489.96,560
6099,"Oryn Delta",6470263.52,82
6100,"Bayesian System",17436096.6,199
6100,"Helionis Cluster",53559026.16,580
6100,"Oryn Delta",7624266.75,95
6101,"Bayesian System",17928281.78,213
6101,"Helionis Cluster",45317248.68,556
6101,"Oryn Delta",7699471.47,93
6102,"Bayesian System",15872883.57,205
6102,"Helionis Cluster",50406428.22,598
6102,"Oryn Delta",7858794.8,91
6103,"Bayesian System",16425593.91,199
6103,"Helionis Cluster",47073880.02,584
6103,"Oryn Delta",7911191.56,96
6104,"Bayesian System",15392993.44,203
6104,"Helionis Cluster",43984775.84,559
6104,"Oryn Delta",8570826.53,101
6105,"Bayesian System",19503061.09,221
6105,"Helionis Cluster",45594988.11,567
6105,"Oryn Delta",8551898.46,100
6106,"Bayesian System",17262839.59,204
6106,"Helionis Cluster",49811490.08,600
6106,"Oryn Delta",8416128.98,95
6107,"Bayesian System",15725551.07,184
6107,"Helionis Cluster",48621754.94,606
6107,"Oryn Delta",5738551.38,77
6108,"Bayesian System",16380724.4,195
6108,"Helionis Cluster",45627066.37,556
6108,"Oryn Delta",7197480.58,83
6109,"Bayesian System",17604861.75,226
6109,"Helionis Cluster",49971020.9,567
6109,"Oryn Delta",6627366.09,83
6110,"Bayesian System",15061326.61,185
6110,"Helionis Cluster",43669414.91,536
6110,"Oryn Delta",8224857.47,97
6111,"Bayesian System",17437334.05,221
6111,"Helionis Cluster",46771696.16,580
6111,"Oryn Delta",8850962.61,101
6112,"Bayesian System",13268678.24,177
6112,"Helionis Cluster",45110625.92,551
6112,"Oryn Delta",7157531.51,94
6113,"Bayesian System",15948761.97,201
6113,"Helionis Cluster",48982081.5,622
6113,"Oryn Delta",7653092.27,94
6114,"Bayesian System",18706744.62,216
6114,"Helionis Cluster",47581898.59,581
6114,"Oryn Delta",8805206.31,99
6115,"Bayesian System",15050658.41,191
6115,"Helionis Cluster",54416128.66,618
6115,"Oryn Delta",7987259.01,97
6116,"Bayesian System",15388945.56,197
6116,"Helionis Cluster",47570103,588
6116,"Oryn Delta",9097057.34,87
6117,"Bayesian System",17121953.44,214
6117,"Helionis Cluster",50370606.51,590
6117,"Oryn Delta",6497322.43,86
6118,"Bayesian System",17769739.25,203
6118,"Helionis Cluster",43494719.03,557
6118,"Oryn Delta",6065637.4,82
6119,"Bayesian System",16029447.84,200
6119,"Helionis Cluster",49869606.04,611
6119,"Oryn Delta",7564949.09,98
6120,"Bayesian System",16089639.46,206
6120,"Helionis Cluster",50967582.48,623
6120,"Oryn Delta",6857629.72,82
6121,"Bayesian System",16076265.36,207
6121,"Helionis Cluster",48500774.91,599
6121,"Oryn Delta",7168194.34,91
6122,"Bayesian System",16432798.48,191
6122,"Helionis Cluster",48560443.59,589
6122,"Oryn Delta",6815997.48,86
6123,"Bayesian System",17707711.43,191
6123,"Helionis Cluster",49456242.1,590
6123,"Oryn Delta",7521627.32,88
6124,"Bayesian System",15451963.09,196
6124,"Helionis Cluster",46500973.55,591
6124,"Oryn Delta",9233961.61,99
6125,"Bayesian System",15430173.36,192
6125,"Helionis Cluster",44911999.37,555
6125,"Oryn Delta",8573591.62,96
6126,"Bayesian System",18151072.57,212
6126,"Helionis Cluster",43643799.47,562
6126,"Oryn Delta",8493364.95,101
6127,"Bayesian System",16630905.4,200
6127,"Helionis Cluster",42567319.6,546
6127,"Oryn Delta",7165841.12,93
6128,"Bayesian System",16848910.99,189
6128,"Helionis Cluster",46342494.95,551
6128,"Oryn Delta",7496528.59,102
6129,"Bayesian System",14616434.7,180
6129,"Helionis Cluster",48636583.27,617
6129,"Oryn Delta",8072953.23,96
6130,"Bayesian System",14201036.53,175
6130,"Helionis Cluster",46753728.77,573
6130,"Oryn Delta",8207105,97
6131,"Bayesian System",15511411.28,190
6131,"Helionis Cluster",50000256.13,629
6131,"Oryn Delta",6670997.5,86
6132,"Bayesian System",16190648.76,194
6132,"Helionis Cluster",46105592.76,572
6132,"Oryn Delta",7880893.38,107
6133,"Bayesian System",13797131.13,170
6133,"Helionis Cluster",50646068.85,602
6133,"Oryn Delta",7810697.61,92
6134,"Bayesian System",17666051.97,198
6134,"Helionis Cluster",47715314.72,593
6134,"Oryn Delta",8445363.31,101
6135,"Bayesian System",15912893.65,194
6135,"Helionis Cluster",43938653.26,543
6135,"Oryn Delta",6622453.41,80
6136,"Bayesian System",15188953.55,196
6136,"Helionis Cluster",45401546.84,564
6136,"Oryn Delta",8493531.75,91
6137,"Bayesian System",16135368.9,198
6137,"Helionis Cluster",48847241.95,587
6137,"Oryn Delta",7078789.97,87
6138,"Bayesian System",15985614.57,199
6138,"Helionis Cluster",46227505.35,563
6138,"Oryn Delta",6254268.92,76
6139,"Bayesian System",18547974.79,218
6139,"Helionis Cluster",47314663.86,566
6139,"Oryn Delta",7853217.29,95
6140,"Bayesian System",17035588.8,201
6140,"Helionis Cluster",46836898.85,587
6140,"Oryn Delta",7628595.23,96
6141,"Bayesian System",13226757.21,176
6141,"Helionis Cluster",45493412.11,566
6141,"Oryn Delta",6159730.76,80
6142,"Bayesian System",15241990.4,191
6142,"Helionis Cluster",46622284.36,566
6142,"Oryn Delta",8899223.51,101
6143,"Bayesian System",14246129.75,184
6143,"Helionis Cluster",44424749.92,550
6143,"Oryn Delta",6098208.78,76
6144,"Bayesian System",15503975.09,195
6144,"Helionis Cluster",46538751.54,559
6144,"Oryn Delta",8182579.72,103
6145,"Bayesian System",15942995.59,201
6145,"Helionis Cluster",46165161.94,576
6145,"Oryn Delta",7369882.36,83
6146,"Bayesian System",16691529.84,199
6146,"Helionis Cluster",45849304.08,560
6146,"Oryn Delta",7749031.48,91
6147,"Bayesian System",16287011.06,197
6147,"Helionis Cluster",45682823.68,572
6147,"Oryn Delta",6478360.88,82
6148,"Bayesian System",15741470.89,195
6148,"Helionis Cluster",50778839.79,591
6148,"Oryn Delta",8147857.59,97
6149,"Bayesian System",14137185.23,179
6149,"Helionis Cluster",46255495.99,577
6149,"Oryn Delta",11568348.07,86
6150,"Bayesian System",15995902.31,190
6150,"Helionis Cluster",46579187.27,583
6150,"Oryn Delta",6296035.19,71
6151,"Bayesian System",18255477.92,205
6151,"Helionis Cluster",45424959.69,578
