"theta_scenario","theta_used","sim","claim_count","agg_loss"
"theta_1",1,5509,1635,6618742584.3301
"theta_1",1,5510,500,2422374681.16735
"theta_1",1,5511,1640,6828920411.80494
"theta_1",1,5512,4958,21499375065.0428
"theta_1",1,5513,7385,31010652036.3927
"theta_1",1,5514,2050,8794331190.72964
"theta_1",1,5515,2286,10043270408.7821
"theta_1",1,5516,1662,6951230371.6405
"theta_1",1,5517,2695,11472164014.7071
"theta_1",1,5518,5486,23124838648.3137
"theta_1",1,5519,3886,17095356416.5077
"theta_1",1,5520,3001,13301879463.118
"theta_1",1,5521,4030,17925213895.6184
"theta_1",1,5522,1873,8025609178.6094
"theta_1",1,5523,3828,16580194165.5083
"theta_1",1,5524,1918,7641707920.97735
"theta_1",1,5525,5928,26030329352.3062
"theta_1",1,5526,4590,19950432000.3639
"theta_1",1,5527,4514,19140765194.3974
"theta_1",1,5528,1361,5907998759.28869
"theta_1",1,5529,8861,37540436171.5683
"theta_1",1,5530,2264,10052462447.1145
"theta_1",1,5531,1944,8565719825.70065
"theta_1",1,5532,3032,13949352437.8129
"theta_1",1,5533,2044,9103032095.02105
"theta_1",1,5534,2406,10260162590.5088
"theta_1",1,5535,4185,18232593033.6288
"theta_1",1,5536,1700,7314177670.41065
"theta_1",1,5537,2639,11641304327.7392
"theta_1",1,5538,4235,18635054141.8676
"theta_1",1,5539,644,2557945628.59237
"theta_1",1,5540,2742,12244648496.3931
"theta_1",1,5541,1222,5438896639.34042
"theta_1",1,5542,6658,30346422743.5192
"theta_1",1,5543,1717,7228891509.25281
"theta_1",1,5544,1603,6954688792.57687
"theta_1",1,5545,13697,59001048053.7507
"theta_1",1,5546,1992,8490878452.28567
"theta_1",1,5547,2044,8349731106.00924
"theta_1",1,5548,3044,13501701742.2956
"theta_1",1,5549,3504,15085263888.624
"theta_1",1,5550,6874,30814599276.9688
"theta_1",1,5551,8702,38893556982.0618
"theta_1",1,5552,5605,23416369977.9824
"theta_1",1,5553,6339,26868319139.6584
"theta_1",1,5554,6990,30931096068.2343
"theta_1",1,5555,1583,6668823729.38664
"theta_1",1,5556,3422,14817546828.8049
"theta_1",1,5557,3521,15429826204.7586
"theta_1",1,5558,1887,8800629775.13033
"theta_1",1,5559,4789,21502235197.8019
"theta_1",1,5560,4697,20253291404.2709
"theta_1",1,5561,5193,22244909452.4488
"theta_1",1,5562,5076,22598573871.0335
"theta_1",1,5563,9565,41778480497.0213
"theta_1",1,5564,4228,18327776345.4087
"theta_1",1,5565,6717,29144058939.4484
"theta_1",1,5566,612,2532461454.92499
"theta_1",1,5567,2532,11070816155.5225
"theta_1",1,5568,1135,5084703192.53666
"theta_1",1,5569,5591,24437882776.482
"theta_1",1,5570,4398,19717974710.6452
"theta_1",1,5571,1745,7599961808.23136
"theta_1",1,5572,1626,7139955929.21643
"theta_1",1,5573,5584,24635093074.8276
"theta_1",1,5574,6137,26145135303.5498
"theta_1",1,5575,840,3534568975.82937
"theta_1",1,5576,2267,9946456801.51552
"theta_1",1,5577,14565,64412012675.5354
"theta_1",1,5578,5429,23839432810.6453
"theta_1",1,5579,3797,16676091737.0588
"theta_1",1,5580,5951,26289332152.2821
"theta_1",1,5581,2715,12339285910.4275
"theta_1",1,5582,8746,38974955243.8974
"theta_1",1,5583,1520,6556236502.07157
"theta_1",1,5584,2386,10254023131.9704
"theta_1",1,5585,1621,7114792666.07682
"theta_1",1,5586,2084,9621000420.91061
"theta_1",1,5587,1314,6385687509.87881
"theta_1",1,5588,4687,20158911094.0596
"theta_1",1,5589,3332,14968520217.154
"theta_1",1,5590,4461,19491872600.1116
"theta_1",1,5591,4518,20307127153.6185
"theta_1",1,5592,2060,9445933071.63627
"theta_1",1,5593,2574,11437892612.9645
"theta_1",1,5594,1144,5089955651.86971
"theta_1",1,5595,1352,5853841852.85344
"theta_1",1,5596,6023,25928080867.4124
"theta_1",1,5597,3550,15641017663.6738
"theta_1",1,5598,1465,6387443930.90388
"theta_1",1,5599,3274,14540578218.5916
"theta_1",1,5600,1117,4694738909.2235
"theta_1",1,5601,1728,7561889469.73112
"theta_1",1,5602,132,490707404.178851
"theta_1",1,5603,1200,5306135041.25388
"theta_1",1,5604,2423,11112863099.3882
"theta_1",1,5605,10649,47192463568.8558
"theta_1",1,5606,1687,7755205197.37532
"theta_1",1,5607,1296,6044218422.16919
"theta_1",1,5608,497,2204517326.05668
"theta_1",1,5609,4111,18321533069.1869
"theta_1",1,5610,2478,11211010099.2991
"theta_1",1,5611,5446,24627258098.6043
"theta_1",1,5612,4488,19363079631.7394
"theta_1",1,5613,2296,9752387986.87886
"theta_1",1,5614,4517,19949119092.5789
"theta_1",1,5615,4387,18533403712.1829
"theta_1",1,5616,1888,7756555032.09776
"theta_1",1,5617,5481,24546109877.4565
"theta_1",1,5618,7849,34768112126.2737
"theta_1",1,5619,2251,9749328957.16363
"theta_1",1,5620,1305,5356210765.38818
"theta_1",1,5621,4048,17747506605.6677
"theta_1",1,5622,2605,11255846027.5407
"theta_1",1,5623,3652,16992500489.3751
"theta_1",1,5624,4274,18159565284.2084
"theta_1",1,5625,5192,22425849954.8019
"theta_1",1,5626,1127,4689311441.46966
"theta_1",1,5627,3580,15592269134.7297
"theta_1",1,5628,2938,12510127991.8118
"theta_1",1,5629,4738,20348147158.4547
"theta_1",1,5630,869,3723186146.58101
"theta_1",1,5631,6327,28063207907.1021
"theta_1",1,5632,3626,15606032773.771
"theta_1",1,5633,1492,7118888436.51756
"theta_1",1,5634,2108,9205450638.48044
"theta_1",1,5635,1064,4952208858.18659
"theta_1",1,5636,2462,10867000295.9569
"theta_1",1,5637,5031,21595885948.3686
"theta_1",1,5638,8380,37372705963.7778
"theta_1",1,5639,3105,14074188262.9426
"theta_1",1,5640,4771,21152355578.1591
"theta_1",1,5641,3113,13114207125.7679
"theta_1",1,5642,1265,5170879621.03104
"theta_1",1,5643,4846,21719752012.4719
"theta_1",1,5644,2286,9736178535.53197
"theta_1",1,5645,6185,27884359189.9885
"theta_1",1,5646,4763,21630883408.8089
"theta_1",1,5647,1936,9275347480.15255
"theta_1",1,5648,4604,20926706178.3072
"theta_1",1,5649,4689,19920291150.437
"theta_1",1,5650,2169,9274190247.39606
"theta_1",1,5651,3913,18099497973.0328
"theta_1",1,5652,572,2623536396.33144
"theta_1",1,5653,5287,23120278203.1014
"theta_1",1,5654,5040,22945041732.8152
"theta_1",1,5655,1887,8647301118.25449
"theta_1",1,5656,4060,17554088140.6964
"theta_1",1,5657,2574,11404832858.1669
"theta_1",1,5658,5220,21737423273.9569
"theta_1",1,5659,7578,31244833802.6201
"theta_1",1,5660,6873,30380555037.8226
"theta_1",1,5661,3101,13840515123.8231
"theta_1",1,5662,4034,17184765338.4297
"theta_1",1,5663,4428,19555718889.0348
"theta_1",1,5664,5675,25778791408.7881
"theta_1",1,5665,4343,19311352559.4645
"theta_1",1,5666,1359,6027434553.63214
"theta_1",1,5667,3385,15326625166.6
"theta_1",1,5668,3708,16865964299.9727
"theta_1",1,5669,6254,27615234998.3165
"theta_1",1,5670,5338,22318725129.3962
"theta_1",1,5671,2844,12816754961.4555
"theta_1",1,5672,2350,9914285227.42463
"theta_1",1,5673,1787,7773653094.01544
"theta_1",1,5674,11056,50262392156.0859
"theta_1",1,5675,7078,30696772673.6414
"theta_1",1,5676,2709,11564889067.5057
"theta_1",1,5677,7444,32390557045.2913
"theta_1",1,5678,4680,20698192274.957
"theta_1",1,5679,5771,24998578764.2105
"theta_1",1,5680,4131,18602643380.1918
"theta_1",1,5681,2538,10996529402.4904
"theta_1",1,5682,1448,6372239426.40315
"theta_1",1,5683,7339,32613416023.6838
"theta_1",1,5684,1852,7792182683.76481
"theta_1",1,5685,4209,18314471595.3508
"theta_1",1,5686,3146,13681782270.8659
"theta_1",1,5687,1476,6216636856.06081
"theta_1",1,5688,1999,8659139843.199
"theta_1",1,5689,9256,41284283856.5819
"theta_1",1,5690,3666,15924157437.0327
"theta_1",1,5691,3908,16749884635.4768
"theta_1",1,5692,2414,10388944776.4707
"theta_1",1,5693,3643,15460416003.9147
"theta_1",1,5694,3221,14029051859.9187
"theta_1",1,5695,1224,5167079273.94181
"theta_1",1,5696,4064,18108900213.147
"theta_1",1,5697,1904,8782173838.60169
"theta_1",1,5698,374,1574202231.26751
"theta_1",1,5699,3735,16150077386.4111
"theta_1",1,5700,548,2218181327.54085
"theta_1",1,5701,1738,7339335741.13164
"theta_1",1,5702,2837,11764318014.4776
"theta_1",1,5703,1796,8232335161.64286
"theta_1",1,5704,1733,7440920127.22729
"theta_1",1,5705,4676,20852216579.365
"theta_1",1,5706,1144,4880631818.9235
"theta_1",1,5707,3460,15599905747.689
"theta_1",1,5708,2429,10836461103.9641
"theta_1",1,5709,1823,8618589543.58305
"theta_1",1,5710,5740,24876241907.4568
"theta_1",1,5711,11190,47940750650.8691
"theta_1",1,5712,677,3134511846.42391
"theta_1",1,5713,8540,37296869564.6234
"theta_1",1,5714,2907,12366563948.3226
"theta_1",1,5715,6294,27506437065.2127
"theta_1",1,5716,993,4365757373.24067
"theta_1",1,5717,6302,27664766105.1624
"theta_1",1,5718,2409,10627256250.8004
"theta_1",1,5719,2444,10939576554.2058
"theta_1",1,5720,4044,18411148686.0964
"theta_1",1,5721,1096,4996427874.93198
"theta_1",1,5722,1080,4598429689.58647
"theta_1",1,5723,10313,46831178395.3199
"theta_1",1,5724,975,3864254815.63181
"theta_1",1,5725,6685,30084541422.8494
"theta_1",1,5726,5651,24641318556.0759
"theta_1",1,5727,1049,4942800359.00005
"theta_1",1,5728,2144,9427325428.22783
"theta_1",1,5729,14916,66937540645.3437
"theta_1",1,5730,5550,24195409204.237
"theta_1",1,5731,2240,10244593434.7287
"theta_1",1,5732,1475,6587827415.89855
"theta_1",1,5733,1660,7426467219.32692
"theta_1",1,5734,2293,10110663270.6653
"theta_1",1,5735,1333,6117471817.45307
"theta_1",1,5736,6864,30185216921.5337
"theta_1",1,5737,9764,42420655733.5863
"theta_1",1,5738,2219,9773113265.19656
"theta_1",1,5739,1103,4648416988.21307
"theta_1",1,5740,3607,15263346160.2474
"theta_1",1,5741,5316,23772733429.9216
"theta_1",1,5742,3238,14325244892.072
"theta_1",1,5743,8630,38725104529.5015
"theta_1",1,5744,1940,8567011778.15847
"theta_1",1,5745,6258,26411413667.753
"theta_1",1,5746,2725,12101826620.5236
"theta_1",1,5747,3116,13326095373.3801
"theta_1",1,5748,2040,8950539200.76257
"theta_1",1,5749,1001,4698095842.47561
"theta_1",1,5750,976,4439117294.39819
"theta_1",1,5751,2803,11546923826.5246
"theta_1",1,5752,3699,16287733331.7439
"theta_1",1,5753,2417,10022515261.2695
"theta_1",1,5754,2062,8784789038.40203
"theta_1",1,5755,5592,24687654553.5679
"theta_1",1,5756,1038,4441533379.11041
"theta_1",1,5757,5258,23237204865.2511
"theta_1",1,5758,2521,10489703929.1572
"theta_1",1,5759,461,1989486220.55698
"theta_1",1,5760,1431,6119554786.98704
"theta_1",1,5761,6021,26979535579.997
"theta_1",1,5762,3846,15505605156.9778
"theta_1",1,5763,1533,6372598813.64536
"theta_1",1,5764,8910,38294855144.6807
"theta_1",1,5765,10483,45504365510.6633
"theta_1",1,5766,822,3406595547.99922
"theta_1",1,5767,2749,11752053076.4036
"theta_1",1,5768,2334,10550235956.5931
"theta_1",1,5769,11245,48435074223.941
"theta_1",1,5770,4247,19288495687.9719
"theta_1",1,5771,4920,20388781910.9134
"theta_1",1,5772,4187,18076026762.9895
"theta_1",1,5773,6094,26128261102.9728
"theta_1",1,5774,2646,11587020806.3833
"theta_1",1,5775,6645,30379453275.974
"theta_1",1,5776,6984,30427466388.392
"theta_1",1,5777,2303,10400263730.9459
"theta_1",1,5778,3651,15139531738.3403
"theta_1",1,5779,981,4290291536.48805
"theta_1",1,5780,8630,37221087360.979
"theta_1",1,5781,3437,15414305614.9551
"theta_1",1,5782,5075,22151422704.9022
"theta_1",1,5783,9141,40740427002.1789
"theta_1",1,5784,1761,7876470104.76796
"theta_1",1,5785,2909,13348374633.425
"theta_1",1,5786,4271,19510020158.1616
"theta_1",1,5787,3046,13089995367.7046
"theta_1",1,5788,4821,20926776492.5521
"theta_1",1,5789,2667,12014830311.1926
"theta_1",1,5790,1589,6987154908.37629
"theta_1",1,5791,2417,11359197341.7867
"theta_1",1,5792,3568,16086866159.9005
"theta_1",1,5793,912,3764930491.29929
"theta_1",1,5794,2389,10453819941.2499
"theta_1",1,5795,3787,16928022185.4097
"theta_1",1,5796,2815,12290140842.6611
"theta_1",1,5797,1854,7781563996.30348
"theta_1",1,5798,3554,15369175208.8086
"theta_1",1,5799,675,2937686266.3904
"theta_1",1,5800,4596,19707304894.8979
"theta_1",1,5801,2240,9625537417.37225
"theta_1",1,5802,799,3949244345.55325
"theta_1",1,5803,10281,44992318802.2123
"theta_1",1,5804,8239,36065486553.6236
"theta_1",1,5805,3251,14074437620.9756
"theta_1",1,5806,2697,12154142050.0056
"theta_1",1,5807,2235,9870264104.02008
"theta_1",1,5808,1809,7734430093.34411
"theta_1",1,5809,1144,5050694963.44485
"theta_1",1,5810,4100,18038091374.9165
"theta_1",1,5811,3988,18401369439.6636
"theta_1",1,5812,4162,18316071890.8329
"theta_1",1,5813,1440,5614365388.1484
"theta_1",1,5814,2085,9255824149.01102
"theta_1",1,5815,3323,13709379073.8137
"theta_1",1,5816,6984,31043913558.1278
"theta_1",1,5817,386,1737376988.96317
"theta_1",1,5818,6522,29595321410.1617
"theta_1",1,5819,8582,37463792712.2366
"theta_1",1,5820,3826,16725328904.9038
"theta_1",1,5821,682,2962751888.85713
"theta_1",1,5822,3052,13620956284.9417
"theta_1",1,5823,952,4354861048.82843
"theta_1",1,5824,3700,16308391710.9293
"theta_1",1,5825,3945,17992220346.7632
"theta_1",1,5826,5783,24892772906.6004
"theta_1",1,5827,6562,29546099678.029
"theta_1",1,5828,4239,18575062377.8402
"theta_1",1,5829,1867,7724767815.35646
"theta_1",1,5830,1659,7596918797.1499
"theta_1",1,5831,4646,19481230783.7438
"theta_1",1,5832,2909,12601380023.6238
"theta_1",1,5833,1812,8149468946.42095
"theta_1",1,5834,4809,20940319608.0699
"theta_1",1,5835,8893,37531849799.984
"theta_1",1,5836,2716,11874938641.3321
"theta_1",1,5837,3251,14000262323.2823
"theta_1",1,5838,5787,25506311169.6712
"theta_1",1,5839,8906,37495102992.521
"theta_1",1,5840,6074,26988662405.5787
"theta_1",1,5841,3313,14612597233.055
"theta_1",1,5842,3516,14733217321.2614
"theta_1",1,5843,4199,17566854084.5848
"theta_1",1,5844,5021,21983559020.0711
"theta_1",1,5845,1172,5121702376.42346
"theta_1",1,5846,6522,29346308677.7708
"theta_1",1,5847,3265,14435048541.1135
"theta_1",1,5848,11605,51196108007.3705
"theta_1",1,5849,4455,19253277628.5809
"theta_1",1,5850,2846,12789536199.9004
"theta_1",1,5851,2868,11742483147.3822
"theta_1",1,5852,7674,34816389228.6311
"theta_1",1,5853,3688,15596665233.4
"theta_1",1,5854,8720,37904046965.5035
"theta_1",1,5855,9441,40298175717.4855
"theta_1",1,5856,4260,17966659606.1832
"theta_1",1,5857,6596,29792482088.5461
"theta_1",1,5858,3092,13298545677.8155
"theta_1",1,5859,942,4088423667.27272
"theta_1",1,5860,3762,16131415841.5715
"theta_1",1,5861,6397,28154196772.6334
"theta_1",1,5862,2115,9441178315.69612
"theta_1",1,5863,3079,13074279530.4776
"theta_1",1,5864,3148,13634121470.8679
"theta_1",1,5865,1220,5074446128.32512
"theta_1",1,5866,2888,13071063731.6602
"theta_1",1,5867,7009,30900261148.7687
"theta_1",1,5868,4375,19176739950.041
"theta_1",1,5869,5928,26076915348.9468
"theta_1",1,5870,5077,22135016074.0014
"theta_1",1,5871,1136,4707680506.95901
"theta_1",1,5872,4326,19320856850.7898
"theta_1",1,5873,3567,16358211460.4363
"theta_1",1,5874,2399,10099961980.065
"theta_1",1,5875,4918,21944500372.8839
"theta_1",1,5876,2146,9021083201.57823
"theta_1",1,5877,2617,11295478852.8801
"theta_1",1,5878,6870,30031685554.0475
"theta_1",1,5879,5432,23150326963.8987
"theta_1",1,5880,3336,14341375987.2719
"theta_1",1,5881,5070,21775296370.8277
"theta_1",1,5882,1935,8285744196.04335
"theta_1",1,5883,5827,25537386785.3818
"theta_1",1,5884,3526,14929022113.6412
"theta_1",1,5885,1822,8139489847.08338
"theta_1",1,5886,2540,10575992896.1077
"theta_1",1,5887,3940,17329169298.545
"theta_1",1,5888,3479,14924283585.1422
"theta_1",1,5889,7665,32666690592.0765
"theta_1",1,5890,6085,26186979513.8273
"theta_1",1,5891,1521,7157243982.67089
"theta_1",1,5892,4605,19821390315.8504
"theta_1",1,5893,16132,70806976136.6098
"theta_1",1,5894,2378,10545011957.2086
"theta_1",1,5895,2179,9392085143.5557
"theta_1",1,5896,2839,12399019899.6756
"theta_1",1,5897,1410,5557624267.08864
"theta_1",1,5898,6359,28297437436.318
"theta_1",1,5899,1441,6564355638.66832
"theta_1",1,5900,1430,6274348475.86392
"theta_1",1,5901,2081,9259681729.38682
"theta_1",1,5902,2651,12740584535.3502
"theta_1",1,5903,3812,16215389804.0662
"theta_1",1,5904,2545,11035242444.691
"theta_1",1,5905,1767,7772761889.64393
"theta_1",1,5906,3454,14985975504.0045
"theta_1",1,5907,4170,18305980528.1852
"theta_1",1,5908,2903,11657832422.021
"theta_1",1,5909,3606,15281334707.7616
"theta_1",1,5910,5022,21872747021.2217
"theta_1",1,5911,8004,34601638620.3414
"theta_1",1,5912,949,4048036347.63789
"theta_1",1,5913,4389,18399714351.0714
"theta_1",1,5914,5912,25843134866.5934
"theta_1",1,5915,4197,18588943871.0536
"theta_1",1,5916,3075,13710449588.6307
"theta_1",1,5917,1927,8666283807.65758
"theta_1",1,5918,4862,22009778756.1071
"theta_1",1,5919,7206,31510081080.1569
"theta_1",1,5920,4789,20987313488.176
"theta_1",1,5921,4643,21178248294.2909
"theta_1",1,5922,386,1517660464.15035
"theta_1",1,5923,3787,16964089414.2583
"theta_1",1,5924,5497,23638661080.0853
"theta_1",1,5925,2834,12631108120.2345
"theta_1",1,5926,6403,28656608022.5176
"theta_1",1,5927,5024,21932044345.2646
"theta_1",1,5928,1991,9107621733.28563
"theta_1",1,5929,4354,19173343357.4204
"theta_1",1,5930,3516,15083539107.1645
"theta_1",1,5931,2018,8817054706.30004
"theta_1",1,5932,3344,14230313722.4397
"theta_1",1,5933,1823,7904994497.48825
"theta_1",1,5934,5083,22485962892.164
"theta_1",1,5935,13991,60194636905.7059
"theta_1",1,5936,4518,19887834565.6144
"theta_1",1,5937,3593,14993835974.9558
"theta_1",1,5938,3775,16908251122.7814
"theta_1",1,5939,1410,6200072709.87995
"theta_1",1,5940,5609,24210491031.8528
"theta_1",1,5941,4970,21281223591.0975
"theta_1",1,5942,6141,26716198451.8968
"theta_1",1,5943,3618,16354099265.5013
"theta_1",1,5944,3292,15151565916.373
"theta_1",1,5945,2685,11672177813.5848
"theta_1",1,5946,6043,26932928561.0784
"theta_1",1,5947,8065,35197150252.9578
"theta_1",1,5948,4833,21473481906.7438
"theta_1",1,5949,4069,17843225353.1259
"theta_1",1,5950,7720,33668504201.2493
"theta_1",1,5951,792,3696794303.26263
"theta_1",1,5952,1914,8899312787.29506
"theta_1",1,5953,1622,7047180080.93856
"theta_1",1,5954,1183,5400731215.36222
"theta_1",1,5955,1756,7152831808.85289
"theta_1",1,5956,3375,14738825847.7359
"theta_1",1,5957,2542,10827059390.7813
"theta_1",1,5958,6189,26461942900.0725
"theta_1",1,5959,2050,8974171168.879
"theta_1",1,5960,3907,16841144588.4731
"theta_1",1,5961,4548,19725775682.5818
"theta_1",1,5962,155,816447772.928867
"theta_1",1,5963,3570,15784684178.3005
"theta_1",1,5964,4463,19414275773.7314
"theta_1",1,5965,4234,18254605814.8538
"theta_1",1,5966,1306,5703687911.31021
"theta_1",1,5967,4045,17960892848.2281
"theta_1",1,5968,973,3873649316.80866
"theta_1",1,5969,4241,18546595639.2931
"theta_1",1,5970,2610,10976855859.4846
"theta_1",1,5971,1404,6246778444.8338
"theta_1",1,5972,5260,23452556896.0199
"theta_1",1,5973,937,3693627683.11669
"theta_1",1,5974,3344,15313663095.0534
"theta_1",1,5975,4313,17656870251.6263
"theta_1",1,5976,3735,15752371836.1701
"theta_1",1,5977,3752,16444523497.0226
"theta_1",1,5978,2689,11291534909.3611
"theta_1",1,5979,3671,16700726871.5189
"theta_1",1,5980,1374,5812561784.20877
"theta_1",1,5981,8736,37330623580.5879
"theta_1",1,5982,3584,15302291011.7267
"theta_1",1,5983,3561,15528932606.6864
"theta_1",1,5984,3765,16319476073.6752
"theta_1",1,5985,1839,7508909530.04878
"theta_1",1,5986,3773,16374473186.0489
"theta_1",1,5987,1453,7178531051.4249
"theta_1",1,5988,1476,6552837318.52844
"theta_1",1,5989,1941,8755590217.43354
"theta_1",1,5990,2013,8820512460.63613
"theta_1",1,5991,9165,39927387240.8792
"theta_1",1,5992,2987,12634120306.3761
"theta_1",1,5993,746,3085977618.64759
"theta_1",1,5994,1342,5506932564.6445
"theta_1",1,5995,3293,14346993230.7925
"theta_1",1,5996,6160,26819936275.9636
"theta_1",1,5997,6309,27818252372.4007
"theta_1",1,5998,5373,24196285591.5319
"theta_1",1,5999,2042,8892530677.73499
"theta_1",1,6000,7119,31110110385.9432
"theta_1",1,6001,4069,18017279517.4595
"theta_1",1,6002,1500,6716496700.14708
"theta_1",1,6003,3208,14303639175.4061
"theta_1",1,6004,3907,17400406690.9969
"theta_1",1,6005,2857,12911533653.9492
"theta_1",1,6006,5213,22682134108.9705
"theta_1",1,6007,2774,11925220098.5511
"theta_1",1,6008,5516,24115030362.9782
"theta_1",1,6009,2678,12349041774.6022
"theta_1",1,6010,979,4159603305.51875
"theta_1",1,6011,4381,18656160573.1005
"theta_1",1,6012,5013,22491777205.0106
"theta_1",1,6013,3913,17214105268.6167
"theta_1",1,6014,2618,11567983666.9328
"theta_1",1,6015,2207,9704886734.83363
"theta_1",1,6016,4149,17728381047.0378
"theta_1",1,6017,5101,22092299364.2702
"theta_1",1,6018,2070,8721667066.48683
"theta_1",1,6019,3745,15802175915.0338
"theta_1",1,6020,5258,22895232801.4756
"theta_1",1,6021,3799,17185176500.3757
"theta_1",1,6022,3160,14093808130.2471
"theta_1",1,6023,1616,7203554254.37732
"theta_1",1,6024,4902,21062567427.1527
"theta_1",1,6025,1530,7059170520.85573
"theta_1",1,6026,1123,4844159654.76692
"theta_1",1,6027,7190,31719868441.2584
"theta_1",1,6028,3926,17594757722.3306
"theta_1",1,6029,832,3655613446.23313
"theta_1",1,6030,3618,14876486047.6222
"theta_1",1,6031,5051,22859826227.9208
"theta_1",1,6032,1841,7835593486.67912
"theta_1",1,6033,6632,28960952450.3422
"theta_1",1,6034,6958,31538884393.2365
"theta_1",1,6035,6376,27679639346.2137
"theta_1",1,6036,649,2971328381.77749
"theta_1",1,6037,3310,15195351557.376
"theta_1",1,6038,2739,10983001697.3168
"theta_1",1,6039,1329,6365974584.9964
"theta_1",1,6040,11697,49518996352.0816
"theta_1",1,6041,2587,10801877185.8692
"theta_1",1,6042,3320,15972523589.284
"theta_1",1,6043,5893,25207145519.3952
"theta_1",1,6044,10964,48135946752.0505
"theta_1",1,6045,365,1780786739.07437
"theta_1",1,6046,3261,14936386281.3813
"theta_1",1,6047,2973,13173398642.9986
"theta_1",1,6048,4576,19882496322.6138
"theta_1",1,6049,3538,15890507168.269
"theta_1",1,6050,4627,21122535247.8219
"theta_1",1,6051,3973,17064013076.7925
"theta_1",1,6052,1260,5715942272.70484
"theta_1",1,6053,4213,18552335967.7147
"theta_1",1,6054,3287,13902393119.4968
"theta_1",1,6055,3425,15252001162.7029
"theta_1",1,6056,6493,28554968756.7179
"theta_1",1,6057,1047,4681276703.34291
"theta_1",1,6058,5101,23568564955.8366
"theta_1",1,6059,4015,17440255064.8257
"theta_1",1,6060,2838,12387380052.3223
"theta_1",1,6061,2846,12331886197.1889
"theta_1",1,6062,1510,7119660513.03925
"theta_1",1,6063,1719,7443168994.46603
"theta_1",1,6064,3278,14145310707.2066
"theta_1",1,6065,10472,44443254283.2212
"theta_1",1,6066,3024,13328768614.708
"theta_1",1,6067,8524,37516925357.7769
"theta_1",1,6068,3324,14677012239.4132
"theta_1",1,6069,1314,5710222637.4826
"theta_1",1,6070,1042,4263126390.23761
"theta_1",1,6071,1442,5865218821.79967
"theta_1",1,6072,3448,15333948663.4381
"theta_1",1,6073,2034,9080903730.86128
"theta_1",1,6074,4382,19049137393.1401
"theta_1",1,6075,3547,15890322551.8421
"theta_1",1,6076,2855,13229582119.4069
"theta_1",1,6077,4292,18588820547.1239
"theta_1",1,6078,1753,7631959536.52661
"theta_1",1,6079,2098,8158952273.11221
"theta_1",1,6080,1904,8426655940.75981
"theta_1",1,6081,2602,11770103176.8291
"theta_1",1,6082,4124,17943337531.6026
"theta_1",1,6083,4487,19976758345.1576
"theta_1",1,6084,3193,13611412959.5473
"theta_1",1,6085,1461,6437309638.96218
"theta_1",1,6086,3109,14261366844.4183
"theta_1",1,6087,6851,29309184289.8544
"theta_1",1,6088,2472,10685860769.3642
"theta_1",1,6089,4930,21820207221.4802
"theta_1",1,6090,5034,21844294681.9071
"theta_1",1,6091,3417,15433975459.9305
"theta_1",1,6092,9352,40063865005.0186
"theta_1",1,6093,2959,12954803113.1671
"theta_1",1,6094,4480,19402501893.8532
"theta_1",1,6095,2429,10795334127.8194
"theta_1",1,6096,6373,27839128012.1607
"theta_1",1,6097,1702,7865254637.81121
"theta_1",1,6098,3370,14479917357.3196
"theta_1",1,6099,4485,19723663670.6248
"theta_1",1,6100,1787,8083723792.59449
"theta_1",1,6101,617,2632849414.72262
"theta_1",1,6102,3696,17409578375.6957
"theta_1",1,6103,6790,29677147123.6276
"theta_1",1,6104,7522,32699693812.5109
"theta_1",1,6105,1771,7626140466.92502
"theta_1",1,6106,2002,8651338540.14444
"theta_1",1,6107,2908,12342935671.381
"theta_1",1,6108,6628,28743770875.4837
"theta_1",1,6109,2816,12131395204.953
"theta_1",1,6110,2978,12206810919.2008
"theta_1",1,6111,1139,4854578240.34704
"theta_1",1,6112,4740,21244255006.4554
"theta_1",1,6113,3245,13566065050.9998
"theta_1",1,6114,12188,53824712745.0452
"theta_1",1,6115,3078,13517635614.1788
"theta_1",1,6116,1126,4766292096.72402
"theta_1",1,6117,2384,10117656211.3724
"theta_1",1,6118,3522,15243129092.8321
"theta_1",1,6119,9508,41929373748.6329
"theta_1",1,6120,1544,7028206345.53649
"theta_1",1,6121,1344,5566564175.39892
"theta_1",1,6122,897,3502714689.50482
"theta_1",1,6123,3675,16493531303.6604
"theta_1",1,6124,3829,17052460496.7143
"theta_1",1,6125,4546,19095451962.0002
"theta_1",1,6126,3739,16451910046.3479
"theta_1",1,6127,4191,18400267009.3054
"theta_1",1,6128,909,3981648536.12696
"theta_1",1,6129,11347,48037321600.3883
"theta_1",1,6130,7007,31148939435.906
"theta_1",1,6131,5955,26835209174.2066
"theta_1",1,6132,9258,40218274333.3169
"theta_1",1,6133,2949,13270407281.8328
"theta_1",1,6134,5233,24028288666.0803
"theta_1",1,6135,3385,15118885972.9032
"theta_1",1,6136,1971,8319428034.52019
"theta_1",1,6137,1346,6007721527.94994
"theta_1",1,6138,4918,21488015820.6052
"theta_1",1,6139,1906,8396297681.47925
"theta_1",1,6140,4411,19194036536.3914
"theta_1",1,6141,2786,12012968059.1232
"theta_1",1,6142,3310,14282744425.878
"theta_1",1,6143,4968,21640874060.1145
"theta_1",1,6144,4025,17971238612.7945
"theta_1",1,6145,2009,8516936107.73126
"theta_1",1,6146,804,3510724621.93133
