"sim","total_loss"
3226,1440931.56
3227,1599088.58
3228,1144315.69
3229,1269487.9
3230,1200889.25
3231,1512034.79
3232,1235836.8
3233,1260613.96
3234,1190669.49
3235,1378142.55
3236,1392185.92
3237,1542860.44
3238,1486993.9
3239,1460464.51
3240,1330270.71
3241,1377023.29
3242,1553830.42
3243,1308402.35
3244,1238307.75
3245,1296241.16
3246,1468165.56
3247,1214642.73
3248,1220461.5
3249,1407498.73
3250,1282354.53
3251,1375143.72
3252,1449548.33
3253,1450438.91
3254,1470617.13
3255,1106387.21
3256,1231588.07
3257,1540363.54
3258,1240277.21
3259,1307080.05
3260,1514183.17
3261,1220832.79
3262,1232945.17
3263,1530231.75
3264,1684308.86
3265,1289969.75
3266,1303818.67
3267,1203038.08
3268,1332296.1
3269,1386374.1
3270,1328800.83
3271,1385417.36
3272,1484665.62
3273,1338502.52
3274,1358376.81
3275,1199909.56
3276,1233572.65
3277,1383053.59
3278,1205938.04
3279,1273633.39
3280,1322686
3281,1480388.06
3282,1203597.66
3283,1239538.81
3284,1372522.43
3285,1512596.55
3286,1603450.02
3287,1764033.66
3288,1618654.05
3289,1354401.53
3290,1232458.74
3291,1325669.65
3292,1491366.19
3293,1327482.67
3294,1258029.18
3295,1483828.68
3296,1385029.33
3297,1429667.23
3298,1546848.83
3299,1945460.26
3300,1501038.1
3301,1296610.02
3302,1070702.76
3303,1455892.16
3304,1404240.92
3305,1429798.83
3306,1242765.71
3307,1365210.92
3308,1485435.62
3309,1224446.78
3310,1458164.73
3311,1372099.48
3312,1338710.74
3313,1223717.85
3314,1218309.32
3315,1471135.97
3316,1262712.65
3317,1538860.64
3318,1290409.59
3319,1414162.2
3320,1473266.02
3321,1593805.85
3322,1392885.29
3323,1470349.37
3324,1364422.17
3325,1466021.16
3326,1651946.79
3327,1575362.73
3328,1169878.12
3329,1559942.71
3330,1307598.24
3331,1398942.64
3332,1718958.83
3333,1370932.98
3334,1500032.53
3335,1244414.41
3336,1245590.94
3337,1362950.77
3338,1426452.57
3339,1536053.69
3340,1371522.58
3341,1753582.21
3342,1366305.99
3343,1348261.82
3344,1470068.46
3345,1302111.21
3346,1187428.68
3347,1316880.73
3348,1435967.38
3349,1259977.59
3350,1379829.44
3351,1350718.76
3352,1571682.36
3353,1465171.15
3354,1479604.38
3355,1320718.57
3356,1317655.92
3357,1456437.21
3358,1457912.98
3359,1439090.53
3360,1263480.17
3361,1276254.16
3362,1313584.42
3363,1303605.27
3364,1126804.56
3365,1716234.23
3366,1242580.18
3367,1648371.41
3368,1312087.82
3369,1241941.92
3370,1324863.84
3371,1512032.82
3372,1440189.36
3373,1585330.03
3374,1380719.89
3375,1391431.38
3376,1601758.36
3377,1313236.51
3378,1438224.53
3379,1334089.21
3380,1407047.21
3381,1384329.76
3382,1204170.37
3383,1947526.81
3384,1319250.37
3385,1206134.05
3386,1176957.29
3387,1256063.43
3388,1308653.99
3389,1212752.82
3390,1491982.26
3391,1437344.97
3392,1457412.07
3393,1381936.26
3394,1505737.19
3395,1382164.74
3396,1249951.33
3397,1393064.36
3398,1309668.2
3399,1350882.94
3400,1330768.57
3401,1154956.13
3402,1348587.2
3403,1309138.58
3404,1283615.54
3405,1342608.46
3406,1450522.53
3407,1437478.97
3408,1242169.96
3409,1317669.45
3410,1512866.12
3411,1367282.86
3412,1350118.67
3413,1447324.09
3414,1245813.88
3415,1603493.73
3416,1666732.12
3417,1450303.52
3418,1400917.93
3419,1365459.23
3420,1422013.48
3421,1367622.39
3422,1567878.73
3423,1499560.78
3424,1584035.89
3425,1427466.36
3426,1613980.42
3427,1286235.35
3428,1406604.47
3429,1427703.59
3430,1353060.38
3431,1500561.42
3432,1550203.31
3433,1498792.02
3434,1309021.9
3435,1388976.27
3436,1201418.25
3437,1224791.44
3438,1217809.66
3439,1472841.04
3440,1376566.54
3441,1368787.35
3442,1184596.5
3443,1576387.07
3444,1442977
3445,1465040.03
3446,1425622.93
3447,1437371.64
3448,1311302.5
3449,1473552.55
3450,1230842.3
3451,1409199.2
3452,1315585.48
3453,1372425.73
3454,1238812.4
3455,1599404.88
3456,1401728.12
3457,1448064.23
3458,1528053.62
3459,1657847.61
3460,1599661.68
3461,1276982.07
3462,1328513.03
3463,1298882.81
3464,1516236.85
3465,1233179.49
3466,1342256.3
3467,1688788.25
3468,1062725.13
3469,1243687.84
3470,1204461.88
3471,1163359.18
3472,1662083.58
3473,1358584.15
3474,1446852.98
3475,1442172.23
3476,1431703.31
3477,1304732.75
3478,1286041.36
3479,1276974.35
3480,1313835.29
3481,1397531.93
3482,1447568.77
3483,1801735.94
3484,1393951.19
3485,1269969.77
3486,1271154.08
3487,1352653.96
3488,1224963.51
3489,1166229.23
3490,1374552.14
3491,1571363.43
3492,1473920.86
3493,1312717.36
3494,1301563.88
3495,1336743.51
3496,1270520.97
3497,1170492.32
3498,1395224.6
3499,1377140.61
3500,1317892.79
3501,1428790.67
3502,1390723.91
3503,1407941.12
3504,1219118.28
3505,1357659.62
3506,1550954.9
3507,1473176.3
3508,1640343.37
3509,1281076.57
3510,1638249.12
3511,1377253.78
3512,1488466.35
3513,1453738.03
3514,1129534.86
3515,1486500.05
3516,1536689.54
3517,1432799.92
3518,1269971.2
3519,1438530.27
3520,1439738.48
3521,1635560.16
3522,1624100.78
3523,1553157.84
3524,1220583.22
3525,1369252.92
3526,1408123.79
3527,1212145.54
3528,1397678.04
3529,1341076.32
3530,1458168.73
3531,1264189.29
3532,1524975.09
3533,1235269.15
3534,1489645.98
3535,1371969.57
3536,1313443.07
3537,1594678.45
3538,1626342.21
3539,1357184.23
3540,1172033.3
3541,1388709.01
3542,1548522.39
3543,1314696.91
3544,1416824.72
3545,1273378.41
3546,1294150.47
3547,1280414.82
3548,1628246.45
3549,1191084.07
3550,1251650.77
3551,1327739.37
3552,1437732.67
3553,1443992.26
3554,1489845.39
3555,1305217.39
3556,1367710.84
3557,1397421.5
3558,1377298.51
3559,1654311.02
3560,1482743.97
3561,1370553.12
3562,1369723.33
3563,1184380.02
3564,1474429.36
3565,1330581.67
3566,1364497.48
3567,1222439.69
3568,1310404.48
3569,1273897.54
3570,1460652.7
3571,1496155.38
3572,1290981.46
3573,1247074.54
3574,1482319.87
3575,1368853.19
3576,1576775.12
3577,1397958.44
3578,1269948.55
3579,1352818.13
3580,1476605.16
3581,1414986.16
3582,1402710.15
3583,1404044.29
3584,1490116.12
3585,1445069.59
3586,1300348.24
3587,1579637.6
3588,1279024.1
3589,1399420.83
3590,1247671.74
3591,1406340.01
3592,1254437.86
3593,1326987.52
3594,1243608.09
3595,1443264.39
3596,1361191.01
3597,1217892.24
3598,1363662.8
3599,1267828.14
3600,1445047.36
3601,1563657.7
3602,1393349.88
3603,1512391.54
3604,1316387.03
3605,1339505.11
3606,1378636.08
3607,1666536.19
3608,1317784.1
3609,1239144.79
3610,1458293.3
3611,1259288.41
3612,1363574.74
3613,1240014.56
3614,1630254.3
3615,1152244.07
3616,1639024.83
3617,1451226.48
3618,1436975.6
3619,1533158.07
3620,1394360.7
3621,1504278.13
3622,1271821.39
3623,1336007.37
3624,1274433.29
3625,1591134.7
3626,1250064.33
3627,1285406.62
3628,1396918.71
3629,1229763.65
3630,1330362.45
3631,1382855.44
3632,1310633.92
3633,1461350.62
3634,1445208.27
3635,1350803.29
3636,1732287.81
3637,1258635.39
3638,1413348.87
3639,1112917
3640,1213525.61
3641,1517771.05
3642,1464646.76
3643,1493104.21
3644,1297031.77
3645,1368535.56
3646,1294880.78
3647,1462348.54
3648,1587895.59
3649,1550488.63
3650,1484842.6
3651,1333594.83
3652,1220287.04
3653,1237675.61
3654,1293528.38
3655,1342656.31
3656,1290919.32
3657,1456239.51
3658,1809319.69
3659,1484566.77
3660,1443862.56
3661,1335954.58
3662,1454230.93
3663,1585071.64
3664,1616925.59
3665,1457561.44
3666,1430268.01
3667,1414005.39
3668,1644329.06
3669,1432619.25
3670,1300635.09
3671,1426685.63
3672,1494707.89
3673,1423417.15
3674,1220851.46
3675,1519705.23
3676,1688171.18
3677,1185088.92
3678,1383904.15
3679,1467613.81
3680,1258287.58
3681,1509608.92
3682,1427361.95
3683,1296983.79
3684,1444682.71
3685,1521239.4
3686,1501614.27
3687,1340695.25
3688,1603041.96
3689,1389470.4
3690,1384389.91
3691,1511459.95
3692,1514219.4
3693,1520021.34
3694,1207402.44
3695,1488587.08
3696,1357615.06
3697,1515808.58
3698,1273569.73
3699,1549965.66
3700,1584724.76
3701,1150823.32
3702,1387912.23
3703,1226328.25
3704,1197013.84
3705,1699632.59
3706,1577014.31
3707,1339438.6
3708,1536117.3
3709,1378359.77
3710,1655852.04
3711,1583123.65
3712,1422564.06
3713,1349832.81
3714,1413560.89
3715,1352051.83
3716,1530618.25
3717,1343788.4
3718,1440107.84
3719,1360170.39
3720,1583032.04
3721,1533664.72
3722,1469700.79
3723,1184409.59
3724,1320501.7
3725,1409979
3726,1309345.52
3727,1652086.21
3728,1699463.29
3729,1259218.58
3730,1389597.51
3731,1444939.54
3732,1269488.61
3733,1753693.97
3734,1559019.04
3735,1149133.81
3736,1415580.43
3737,1333207.51
3738,1542885.22
3739,1491086
3740,1568962.68
3741,1499952.64
3742,1806075.52
3743,1335581.33
3744,1346188.87
3745,1298486.36
3746,1248164.01
3747,1387431.22
3748,1355700.27
3749,1346195.77
3750,1428598.32
3751,1605367.37
3752,1319176.58
3753,1371178.83
3754,1467989.34
3755,1338871.37
3756,1358063.16
3757,1308703.59
3758,1169909.74
3759,1374542.17
3760,1402737.73
3761,1385875.98
3762,1435924.93
3763,1381599.92
3764,1422708.32
3765,1393611.69
3766,1567717.34
3767,1410702.71
3768,1265307.36
3769,1446972.82
3770,1319007.82
3771,1482543.87
3772,1326333.51
3773,1197719.64
3774,1684884.32
3775,1351943.85
3776,1853959.28
3777,1162361.03
3778,1483764.63
3779,1239833.35
3780,1389450.44
3781,1152022.48
3782,1260300.17
3783,1337261.61
3784,1256831.75
3785,1297538.42
3786,1544253.95
3787,1416846.8
3788,1237973.16
3789,1347848.83
3790,1244398.43
3791,1232724.55
3792,1272959.62
3793,1456152.8
3794,1315774.03
3795,1394720.91
3796,1333210.07
3797,1361958.95
3798,1551298.58
3799,1380105.89
3800,1555839.83
3801,1356992.13
3802,1398274.56
3803,1308953.5
3804,1226948.29
3805,1347684.97
3806,1512389.5
3807,1554344.9
3808,1296344.03
3809,1384289.06
3810,1335822.54
3811,1781827.13
3812,1368055.73
3813,1491572.8
3814,1393213.07
3815,1373500.34
3816,1517535.3
3817,1481055.83
3818,1263696.94
3819,1641895.74
3820,1318909.7
3821,1363079.35
3822,1567887.44
3823,1271378.32
3824,1141202.02
3825,1396393.7
3826,1443235.38
3827,1466782.13
3828,1434210.65
3829,1233462.66
3830,1445488.6
3831,1420045.16
3832,1473927.95
3833,1516238.26
3834,1354753.35
3835,1411263.04
3836,1198542.42
3837,1426555.94
3838,1475157.8
3839,1254936.55
3840,1517003.48
3841,1338888.14
3842,1289504.2
3843,1376288.26
3844,1512599.93
3845,1298849.56
3846,1484082.71
3847,1487065.69
3848,1602900.59
3849,1281172.49
3850,1179122.02
3851,1200955.74
3852,1316852.91
3853,1273504.49
3854,1619996.44
3855,1296520.54
3856,1415073.4
3857,1604678.24
3858,1542600.66
3859,1165720.83
3860,1456519.95
3861,1358121.65
3862,1536664.83
3863,1353999.85
3864,1463706.61
3865,1451553.67
3866,1207638.67
3867,1520890.83
3868,1258095.84
3869,1451920.6
3870,1187085.29
3871,1527837.87
3872,1237379.25
3873,1400165.15
3874,1423887.26
3875,1202230.45
3876,1585247.81
3877,1342101.28
3878,1386336.27
3879,1205636.33
3880,1346396.01
3881,1374558.21
3882,1334290.22
3883,1158151.34
3884,1404097.77
3885,1460373.12
3886,1368082.33
3887,1551160.92
3888,1297868
3889,1685403.46
3890,1593385.34
3891,1170317.68
3892,1429392.18
3893,1651470.53
3894,1206108.49
3895,1145355.43
3896,1558106.24
3897,1675535.08
3898,1400796.07
3899,1659331.97
3900,1216981.33
3901,1406105.75
3902,1443640.72
3903,1257432.21
3904,1410721.41
3905,1236829.82
3906,1567138.25
3907,1604925.85
3908,1237493.07
3909,1293084.23
3910,1243854.33
3911,1462243.89
3912,1438961.69
3913,1560443.93
3914,1455524.6
3915,1449337.4
3916,1481473.41
3917,1556461
3918,1394767.32
3919,1324938.52
3920,1371882.82
3921,1634805.94
3922,1527611.45
3923,1371707.59
3924,1471539.95
3925,1693232.98
3926,1323376.28
3927,1457242.22
3928,1381443.43
3929,1375320.69
3930,1282930.02
3931,1337700.19
3932,1391371.59
3933,1344622.69
3934,1251969.01
3935,1375889.22
3936,1508730.22
3937,1346024.94
3938,1455045.14
3939,1304183.08
3940,1390107.38
3941,1312118.54
3942,1437955.01
3943,1406695.23
3944,1760847.22
3945,1438979.63
3946,1612641.28
3947,1520176.7
3948,1481004.78
3949,1435813.95
3950,1406334.42
3951,1539435.07
3952,1293427.36
3953,1593643.85
3954,1447511.5
3955,1209784.55
3956,1554022.74
3957,1569628.3
3958,1276889.24
3959,1439229.93
3960,1289532.52
3961,1290836.83
3962,1228119.93
3963,1460650.46
3964,1218217.17
3965,1244240.26
3966,1317751.69
3967,1414912.08
3968,1298141.96
3969,1314383.33
3970,1432544.32
3971,1473938.32
3972,1363875.58
3973,1435403.83
3974,1478813.55
3975,1337299.64
3976,1635728.97
3977,1349541.16
3978,1292169.92
3979,1442614.04
3980,1391741.49
3981,1310408.2
3982,1349391.77
3983,1461439.41
3984,1438278.92
3985,1243124.09
3986,1371177.43
3987,1356736.6
3988,1253859.06
3989,1262127.12
3990,1350512.76
3991,1653865.38
3992,1651718.3
3993,1368018.75
3994,1352568.73
3995,1316396.32
3996,1288501.66
3997,1534236.13
3998,1405380.12
3999,1306439.67
4000,1376990.18
4001,1321708.74
4002,1411614.25
4003,1476051.66
4004,1233541.9
4005,1462978.89
4006,1425922.97
4007,1457485.02
4008,1235197.85
4009,1348965.64
4010,1393355.66
4011,1232835.77
4012,1299762.51
4013,1453869.06
4014,1483190.29
4015,1436515.32
4016,1404609.89
4017,1121652.75
4018,1283129.16
4019,1464742.11
4020,1322764.48
4021,1586022
4022,1463433.28
4023,1321919.45
4024,1286720.31
4025,1643824.28
4026,1591739.28
4027,1378710.59
4028,1356713.64
4029,1350397.78
4030,1501617.46
4031,1275133.93
4032,1243818.37
4033,1338219.3
4034,1225911.91
4035,1449318.77
4036,1286571.01
4037,1335448.27
4038,1450861.36
4039,1325851.38
4040,1447622.31
4041,1269891.26
4042,1454699.11
4043,1270351.19
4044,1322533.18
4045,1346349.28
4046,1375440.14
4047,1188793.19
4048,1711499.25
4049,1110094.39
4050,1487116.54
4051,1562637.33
4052,1578147.19
4053,1256595.13
4054,1374856.26
4055,1265456.45
4056,1405237.71
4057,1409254.82
4058,1345911.16
4059,1451698.12
4060,1328216.09
4061,1392057.33
4062,1427342.27
4063,1202450.56
4064,1189045.74
4065,1308843.41
4066,1356050.18
4067,1482724.1
4068,1444263.54
4069,1403726.8
4070,1537509.68
4071,1200146.94
4072,1274490.78
4073,1432225.02
4074,1487065.39
4075,1463220.43
4076,1419839.63
4077,1326019.91
4078,1426532.16
4079,1312351.98
4080,1476915.95
4081,1409873.62
4082,1407381.36
4083,1182599.35
4084,1359722.5
4085,1520537.28
4086,1351620.98
4087,1556271.01
4088,1493757.33
4089,1232640.27
4090,1355109.13
4091,1529109.41
4092,1249078.81
4093,1398583.78
4094,1570175.06
4095,1519428.1
4096,1154485.08
4097,1602082.32
4098,1301182.03
4099,1444586.68
4100,1371583.42
4101,1559391.63
4102,1237048.78
4103,1340947.04
4104,1454657.42
4105,1451260.52
4106,1338844.6
4107,1485102.08
4108,1297572.62
4109,1742180.14
4110,1640759.99
4111,1299359.72
4112,1666787.64
4113,1402596.03
4114,1282499.03
4115,1461242.53
4116,1303724.93
4117,1386359.8
4118,1675444.53
4119,1372817.52
4120,1447870.34
4121,1537452.25
4122,1356968.96
4123,1800430.83
4124,1591760.28
4125,1416071.05
4126,1285138.78
4127,1496830.79
4128,1542340.5
4129,1348384.51
4130,1257840.33
4131,1622196.29
4132,1689779.34
4133,1499020.77
4134,1312211.69
4135,1336989.48
4136,1324520.09
4137,1387378.4
4138,1638025.61
4139,1298244.92
4140,1539388.02
4141,1461860.01
4142,1294064.97
4143,1419438.27
4144,1391861.06
4145,1395703.09
4146,1297384.99
4147,1271797.05
4148,1431598.68
4149,1354318.07
4150,1359959.99
4151,1485723.82
4152,1315728.42
4153,1379510.42
4154,1366611.13
4155,1624641.58
4156,1385564.93
4157,1480628.9
4158,1553663.12
4159,1577358.11
4160,1207893.73
4161,1407826.01
4162,1477998.52
4163,1551974.06
4164,1354236.76
4165,1369550.89
4166,1437637.91
4167,1386210.88
4168,1294818.38
4169,1499928
4170,1321132.52
4171,1220744.24
4172,1384283.13
4173,1301106.63
4174,1464736.4
4175,1365057.57
4176,1520580.92
4177,1274578.73
4178,1542455.95
4179,1391380.61
4180,1576774.29
4181,1392014.61
4182,1380279.52
4183,1485080.09
4184,1356946.34
4185,1658270.95
4186,1358350.48
4187,1404754.73
4188,1272495.88
4189,1212715.36
4190,1380393.76
4191,1336041.6
4192,1727396.19
4193,1357797.43
4194,1387451.03
4195,1267387.61
4196,1340799.58
4197,1340774.52
4198,1500750.85
4199,1354815.65
4200,1432227.66
4201,1323019.3
4202,1459872.46
4203,1550422.32
4204,1469613.3
4205,1132086.52
4206,1264235.37
4207,1378266.84
4208,1320985.52
4209,1282007
4210,1265998.94
4211,1285927.78
4212,1544416.67
4213,1371604.89
4214,1367105.37
4215,1466108.12
4216,1292413.28
4217,1516103.21
4218,1450708.77
4219,1483258.99
4220,1475927.15
4221,1398897.03
4222,1474368.9
4223,1704498.7
4224,1397845.8
4225,1412324.31
4226,1364505.76
4227,1391177.21
4228,1658081.62
4229,1562524.7
4230,1285839.98
4231,1213743.24
4232,1337794.52
4233,1259738.41
4234,1258826.33
4235,1313642.83
4236,1340051.39
4237,1188329.62
4238,1518803.58
4239,1393229.24
4240,1328180.34
4241,1237945.16
4242,1336674.19
4243,1488924.7
4244,1400060.32
4245,1236320.56
4246,1394512.57
4247,1649213.74
4248,1584488.3
4249,1497330.8
4250,1402668.28
4251,1472944.11
4252,1514651.08
4253,1314119.75
4254,1339717.77
4255,1231376.6
4256,1514347.13
4257,1430663.15
4258,1320984.86
4259,1399287.31
4260,1236915.93
4261,1287920.45
4262,1378225.24
4263,1300918.33
4264,1404308.31
4265,1618566
4266,1172881.58
4267,1300320.23
4268,1201366.88
4269,1347742
4270,1310156.49
4271,1158734.8
4272,1428018.25
4273,1359724.56
4274,1398509.92
4275,1209097.25
4276,1383669.29
4277,1485698.3
4278,1269672.05
4279,1470661.01
4280,1525388.83
4281,1254881.79
4282,1427227.96
4283,1304619.67
4284,1429668.5
4285,1323826.83
4286,1282324.35
4287,1357263.26
4288,1524621.44
4289,1263789.59
4290,1216808.82
4291,1411713.06
4292,1637449.29
4293,1433176.46
4294,1419176.96
4295,1319591.44
4296,1369017.12
4297,1469353.57
4298,1209225.77
4299,1206623.47
4300,1569662.03
4301,1535981.41
4302,1503470.37
4303,1416812.36
4304,1285295.48
4305,1249368.44
4306,1234878.3
4307,1655803.41
4308,1405324.57
4309,1398175.09
4310,1285165.59
4311,1321451.75
4312,1435529.02
4313,1182557.69
4314,1425575.32
4315,1085701.97
4316,1405276.63
4317,1502646.11
4318,1205701.4
4319,1527225.03
4320,1381152.57
4321,1422915.91
4322,1578507.24
4323,1260086.09
4324,1458742.79
4325,1924367.03
4326,1483210.73
4327,1557887.13
4328,1331120.25
4329,1296582.18
4330,1815550.22
4331,1400868.52
4332,1274635.03
4333,1158447.18
4334,1244222.12
4335,1477192.04
4336,1468425.19
4337,1437797.83
4338,1479153.64
4339,1451479.45
4340,1361093.48
4341,1313686.49
4342,1293000.66
4343,1523442.85
4344,1462187.08
4345,1335929.08
4346,1619208.68
4347,1384199.86
4348,1273788.55
4349,1507160.71
4350,1339287.97
4351,1379680.56
4352,1409705.56
4353,1263594.08
4354,1530970.54
4355,1376847.02
4356,1416759.27
4357,1420383.08
4358,1235077.34
4359,1598547.19
4360,1555882.39
4361,1420682.76
4362,1305869.21
4363,1428728
4364,1554740.66
4365,1446671.59
4366,1259972.28
4367,1432715.64
4368,1602524.7
4369,1417548.97
4370,1355441.19
4371,1327255.95
4372,1302646.42
4373,1420739.26
4374,1332378.53
4375,1491339.4
4376,1458243.03
4377,1189354.59
4378,1281841.63
4379,1480494.14
4380,1635882.36
4381,1515464.42
4382,1391266.79
4383,1739889.12
4384,1263954.49
4385,1171441.96
4386,1401684.98
4387,1465307.16
4388,1169407.16
4389,1245672.24
4390,1350326.17
4391,1435331.03
4392,1538935.89
4393,1242554.51
4394,1254019.79
4395,1261121.83
4396,1251106.43
4397,1344616.48
4398,1367569.64
4399,1241257.18
4400,1529392.93
4401,1393312.07
4402,1164139.44
4403,1177382.62
4404,1200512.12
4405,1255988.97
4406,1441198.44
4407,1692029.49
4408,1490610.08
4409,1346140.67
4410,1231092.55
4411,1326542.39
4412,1319739.71
4413,1345321.64
4414,1247405.83
4415,1255629.01
4416,1180599.43
4417,1218134.75
4418,1319930.05
4419,1214930.54
4420,1370120.54
4421,1294289.76
4422,1583315.12
4423,1401847.73
4424,1326988.78
4425,1524636.47
4426,1318409.7
4427,1457295.52
4428,1278561.72
4429,1280433.44
4430,1305740.4
4431,1509119.86
4432,1429402.19
4433,1357457.76
4434,1327210.91
4435,1399772.15
4436,1299438.05
4437,1461950.25
4438,1287667.45
4439,1527370.34
4440,1174481.09
4441,1321988.74
4442,1495872.67
4443,1232471.2
4444,1128619.85
4445,1354667.48
4446,1367482.87
4447,1396769.76
4448,1504149.52
4449,1430616.68
4450,1234966.67
4451,1499607.34
4452,1408016.63
4453,1406519.25
4454,1512936.56
4455,1275289.32
4456,1223540.09
4457,1154894.74
4458,1655655.16
4459,1325166.29
4460,1505164.06
4461,1556240.27
4462,1548015.05
4463,1363681.36
4464,1302763.27
4465,1308687.27
4466,1477696.91
4467,1323145.32
4468,1442136.26
4469,1333455.75
4470,1393321.09
4471,1449576.74
4472,1268777.35
4473,1468936.89
4474,1362933.14
4475,1338774.87
4476,1610566.53
4477,1452810.89
4478,1301348.73
4479,1572896.56
4480,1573249.58
4481,1410180.83
4482,1337057
4483,1363257.64
4484,1583842.07
4485,1363786
4486,1486157.63
4487,1273792.51
4488,1390655.95
4489,1216575.24
4490,1427290.85
4491,1357075.73
4492,1544640.01
4493,1306636.18
4494,1459450.07
4495,1443167.71
4496,1253644.27
4497,1297659.14
4498,1542333.96
4499,1646666.22
4500,1433176.24
4501,1399215.48
4502,1200967.29
4503,1324223.25
4504,1602400.31
4505,1333948.96
4506,1311405.45
4507,1449543.16
4508,1237000.7
4509,1357125.1
4510,1249450.95
4511,1235766.64
4512,1322483.4
4513,1325453.74
4514,1322266.91
4515,1380868.93
4516,1344213.32
4517,1192393.6
4518,1212698.54
4519,1596961.33
4520,1275204.6
4521,1411369.76
4522,1461788.57
4523,1397903.03
4524,1441094.19
4525,1273692.06
4526,1221600.14
4527,1364631.54
4528,1416346.06
4529,1541556.28
4530,1396614.94
4531,1640387.01
4532,1213419.87
4533,1355730.42
4534,1448686.16
4535,1564957.66
4536,1475713.58
4537,1546419.74
4538,1433292.13
4539,1445076.85
4540,1128584.1
4541,1786904.31
4542,1365402.11
4543,1537124.59
4544,1450275.56
4545,1324296.77
4546,1367169.22
4547,1364621.37
4548,1315228.17
4549,1183166.39
4550,1525657.11
4551,1355843.57
4552,1293438.77
4553,1490050.82
4554,1474599.9
4555,1177967.34
4556,1215714.33
4557,1479350.7
4558,1548723.77
4559,1409155.93
4560,1282165.86
4561,1459055.04
4562,1294422.7
4563,1376465.58
4564,1376051.12
4565,1589316.61
4566,1422102.87
4567,1488238.17
4568,1320860.48
4569,1175090.11
4570,1564499.07
4571,1482612.43
4572,1319359
4573,1374113.68
4574,1411559.82
4575,1302127.75
4576,1632411.02
4577,1144091.96
4578,1422241.23
4579,1228882.25
4580,1453239.64
4581,1171976.83
4582,1348379.75
4583,1422276.49
4584,1433688.14
4585,1243041.01
4586,1296100.58
4587,1347730.75
4588,1311307.86
4589,1294342.05
4590,1673864.93
4591,1603905.93
4592,1439755.18
4593,1208791.16
4594,1454763.58
4595,1559228.14
4596,1544489.61
4597,1341680.9
4598,1483451.92
4599,1541183.5
4600,1570194.71
4601,1503358.96
4602,1480716.34
4603,1307849.8
4604,1309981.4
4605,1390889.57
4606,1234033.66
4607,1506481.6
4608,1426334.39
4609,1506264.91
4610,1287489.3
4611,1477536.49
4612,1426970.33
4613,1407958.87
4614,1390853.59
4615,1271714.7
4616,1470064.9
4617,1528271.52
4618,1491104.96
4619,1263651.81
4620,1312650.14
4621,1248083.67
4622,1517409.92
4623,1506069.31
4624,1674216.09
4625,1652937.11
4626,1374994.09
4627,1443609.85
4628,1229639.17
4629,1253054.03
4630,1361559.44
4631,1518664.63
4632,1380673.85
4633,1448436.06
4634,1340127.75
4635,1349444.97
4636,1373696.5
4637,1314638.58
4638,1588913.6
4639,1528046.37
4640,1272228.84
4641,1355883.94
4642,1235317.14
4643,1312580.45
4644,1360254.79
4645,1505009.02
4646,1371557.79
4647,1349610.99
4648,1258893.9
4649,1513404.27
4650,1304916.67
4651,1355418.01
4652,1494527.03
4653,1404822.92
4654,1357787.28
4655,1523382.39
4656,1388343.99
4657,1418625.92
4658,1379352.92
4659,1447167.66
4660,1259047.62
4661,1299930.75
4662,1451940.43
4663,1353736.95
4664,1403344.91
4665,1382997.84
4666,1659142.2
4667,1407957.56
4668,1235945.74
4669,1449033.55
4670,1444442.82
4671,1224842.98
4672,1233461.36
4673,1436465.4
4674,1429584.1
4675,1252927.65
4676,1488021.73
4677,1648649.73
4678,1443083.63
4679,1285373.63
4680,1186400.47
4681,1444455.54
4682,1342819.34
4683,1459344.87
4684,1552527.4
4685,1742560.16
4686,1370445.58
4687,1393023.76
4688,1256259.38
4689,1361401.18
4690,1440752.64
4691,1364770.82
4692,1183599.81
4693,1371158.41
4694,1617279.34
4695,1304435.15
4696,1338585.96
4697,1582672.53
4698,1632854.59
4699,1536127.64
4700,1534644.73
4701,1531486.11
4702,1350067.84
4703,1175411.36
4704,1136825.19
4705,1488278.4
4706,1371661.32
4707,1342612.59
4708,1492532.53
4709,1376859.6
4710,1408872.59
4711,1515986.26
4712,1393283.41
4713,1220516.03
4714,1209803.54
4715,1237657.04
4716,1307298.72
4717,1503785.79
4718,1194020.23
4719,1434277.06
4720,1396223.89
4721,1184908.6
4722,1517286.3
4723,1381079.69
4724,1356976.39
4725,1435723.72
4726,1466868.71
4727,1362068.82
4728,1378042.71
4729,1270557.09
4730,1247234.85
4731,1398858.76
4732,1289223.29
4733,1580943
4734,1387823.3
4735,1479749.84
4736,1513689.35
4737,1498793.2
4738,1788172.92
4739,1238189.54
4740,1450663.89
4741,1405197.99
4742,1393988.01
4743,1322351.47
4744,1956931.63
4745,1190853.84
4746,1338052.55
4747,1420801.53
4748,1709862.37
4749,1316652.98
4750,1292734.36
4751,1294669.16
4752,1460752.83
4753,1310383.22
4754,1649502.35
4755,1497753.16
4756,1381047.05
4757,1412312.03
4758,1417819.34
4759,1480497.16
4760,1274597.92
4761,1146051.47
4762,1407298.68
4763,1299852.2
4764,1385689.84
4765,1340223.36
4766,1227375.82
4767,1285431.61
4768,1471184.64
4769,1557846.61
4770,1399976.27
4771,1382354.52
4772,1291247.93
4773,1579716.92
4774,1468144.13
4775,1272252.77
4776,1528116.04
4777,1255004.27
4778,1495517.6
4779,1272767.35
4780,1343894.35
4781,1473501.65
4782,1247875.43
4783,1228637.64
