"sim","solar_system_original","agg_loss","claim_count"
4981,"Bayesia System",1383043982.87143,480
4981,"Helionis Cluster",1072779503.00903,502
4981,"Oryn Delta",626743727.093801,348
4982,"Bayesia System",990345103.484434,541
4982,"Helionis Cluster",1377839192.34397,547
4982,"Oryn Delta",1029492781.56944,399
4983,"Bayesia System",1357036848.80244,483
4983,"Helionis Cluster",1518150265.24298,495
4983,"Oryn Delta",1074398459.06716,379
4984,"Bayesia System",1710630626.62086,448
4984,"Helionis Cluster",1162333746.47213,523
4984,"Oryn Delta",905170355.006985,373
4985,"Bayesia System",1445030886.29325,444
4985,"Helionis Cluster",1982764851.26482,571
4985,"Oryn Delta",987236065.563673,360
4986,"Bayesia System",1197505731.36013,534
4986,"Helionis Cluster",1473305585.57386,536
4986,"Oryn Delta",1179640430.64039,329
4987,"Bayesia System",1545812744.9271,491
4987,"Helionis Cluster",1661240442.00425,591
4987,"Oryn Delta",1585527540.86641,395
4988,"Bayesia System",1577359050.23037,548
4988,"Helionis Cluster",1299320515.53561,457
4988,"Oryn Delta",920762071.719609,334
4989,"Bayesia System",1428168450.89934,498
4989,"Helionis Cluster",1348338088.42638,532
4989,"Oryn Delta",1199625883.5723,416
4990,"Bayesia System",1009236172.85371,448
4990,"Helionis Cluster",2324231053.30457,571
4990,"Oryn Delta",957227303.173827,373
4991,"Bayesia System",814399840.55613,470
4991,"Helionis Cluster",2217032160.03034,581
4991,"Oryn Delta",1387979064.45982,327
4992,"Bayesia System",962979467.243589,489
4992,"Helionis Cluster",1668738509.06029,656
4992,"Oryn Delta",1011278357.5101,354
4993,"Bayesia System",1446867650.95743,540
4993,"Helionis Cluster",1655484190.78481,529
4993,"Oryn Delta",1374068907.38749,431
4994,"Bayesia System",1253784630.65997,460
4994,"Helionis Cluster",1700328077.11281,542
4994,"Oryn Delta",1095481484.57583,393
4995,"Bayesia System",1171905335.85667,417
4995,"Helionis Cluster",2399944457.53731,557
4995,"Oryn Delta",1235537832.4002,427
4996,"Bayesia System",766071302.886371,430
4996,"Helionis Cluster",1335358102.30043,503
4996,"Oryn Delta",553881678.41679,349
4997,"Bayesia System",1447187693.29799,528
4997,"Helionis Cluster",1026291862.92884,487
4997,"Oryn Delta",779289489.832461,405
4998,"Bayesia System",1278454189.9179,413
4998,"Helionis Cluster",1591757870.88129,592
4998,"Oryn Delta",1141972453.9765,325
4999,"Bayesia System",1477903279.34204,495
4999,"Helionis Cluster",1871158304.26602,512
4999,"Oryn Delta",622816885.819555,299
5000,"Bayesia System",1771541780.50079,400
5000,"Helionis Cluster",1044534439.47913,470
5000,"Oryn Delta",1242646418.56956,395
5001,"Bayesia System",1177968894.15825,432
5001,"Helionis Cluster",1882878959.15625,508
5001,"Oryn Delta",1182748745.12647,361
5002,"Bayesia System",1471178236.54674,475
5002,"Helionis Cluster",1270228864.68864,478
5002,"Oryn Delta",778908209.080444,418
5003,"Bayesia System",1055609283.15556,524
5003,"Helionis Cluster",1118407098.39083,475
5003,"Oryn Delta",1272133622.10207,435
5004,"Bayesia System",1902910777.1373,485
5004,"Helionis Cluster",979662375.946205,464
5004,"Oryn Delta",1207965054.0246,405
5005,"Bayesia System",1583509763.28157,530
5005,"Helionis Cluster",2275214351.34191,519
5005,"Oryn Delta",794616097.535746,343
5006,"Bayesia System",934365603.687298,453
5006,"Helionis Cluster",1092194294.07676,496
5006,"Oryn Delta",948148945.4336,399
5007,"Bayesia System",1109850993.22951,529
5007,"Helionis Cluster",1495381427.93387,570
5007,"Oryn Delta",1861253623.40385,347
5008,"Bayesia System",2036820736.01105,442
5008,"Helionis Cluster",2178217645.55447,554
5008,"Oryn Delta",1375792147.66036,406
5009,"Bayesia System",2804759420.97315,543
5009,"Helionis Cluster",1267288516.25376,575
5009,"Oryn Delta",1431357544.96982,300
5010,"Bayesia System",2510659992.01522,514
5010,"Helionis Cluster",1540691406.44972,534
5010,"Oryn Delta",1205829005.75072,379
5011,"Bayesia System",1615396742.36892,449
5011,"Helionis Cluster",2815813720.69388,559
5011,"Oryn Delta",1139071194.3528,386
5012,"Bayesia System",1008453317.88356,463
5012,"Helionis Cluster",2595462571.46026,555
5012,"Oryn Delta",1053548548.73468,395
5013,"Bayesia System",1198479744.97142,571
5013,"Helionis Cluster",1762167107.78357,483
5013,"Oryn Delta",1324788588.05377,326
5014,"Bayesia System",3621456761.77485,502
5014,"Helionis Cluster",1690052785.39852,650
5014,"Oryn Delta",1099679452.67094,318
5015,"Bayesia System",972266705.126689,454
5015,"Helionis Cluster",1779027571.0302,575
5015,"Oryn Delta",809102857.762024,352
5016,"Bayesia System",1715046946.16416,512
5016,"Helionis Cluster",1868091059.96332,547
5016,"Oryn Delta",974587035.93818,410
5017,"Bayesia System",1341607120.41615,465
5017,"Helionis Cluster",1738074328.92965,645
5017,"Oryn Delta",1117673192.15248,331
5018,"Bayesia System",1287890605.3992,517
5018,"Helionis Cluster",1359249556.80696,572
5018,"Oryn Delta",815489111.276167,374
5019,"Bayesia System",1363280877.61479,523
5019,"Helionis Cluster",1247215023.47641,594
5019,"Oryn Delta",1594320938.12198,335
5020,"Bayesia System",1397720619.45999,478
5020,"Helionis Cluster",1277418619.28442,552
5020,"Oryn Delta",1054202000.42663,400
5021,"Bayesia System",930411709.286332,478
5021,"Helionis Cluster",2158778620.75382,613
5021,"Oryn Delta",886595800.95481,366
5022,"Bayesia System",1391606580.18178,583
5022,"Helionis Cluster",1496011122.73655,589
5022,"Oryn Delta",1071181763.58675,346
5023,"Bayesia System",1223151479.62923,545
5023,"Helionis Cluster",1202576871.63589,494
5023,"Oryn Delta",1102708386.2194,377
5024,"Bayesia System",1018637817.9499,505
5024,"Helionis Cluster",1566318244.65212,526
5024,"Oryn Delta",728390046.800326,356
5025,"Bayesia System",936150354.730402,456
5025,"Helionis Cluster",1379983364.71119,479
5025,"Oryn Delta",845203279.059342,430
5026,"Bayesia System",1603142468.56583,501
5026,"Helionis Cluster",1734473571.65375,541
5026,"Oryn Delta",1210995014.93332,349
5027,"Bayesia System",1281264149.44115,508
5027,"Helionis Cluster",1299531618.314,522
5027,"Oryn Delta",3458276954.31356,390
5028,"Bayesia System",1127554215.48168,522
5028,"Helionis Cluster",1341998550.9124,570
5028,"Oryn Delta",1035506333.78508,410
5029,"Bayesia System",1153758049.55283,458
5029,"Helionis Cluster",1001784949.54826,577
5029,"Oryn Delta",1283741532.41026,379
5030,"Bayesia System",1605277765.71331,517
5030,"Helionis Cluster",1485972389.01386,510
5030,"Oryn Delta",1053425031.37911,371
5031,"Bayesia System",1076573698.18609,456
5031,"Helionis Cluster",2012761014.78599,589
5031,"Oryn Delta",528601191.412561,308
5032,"Bayesia System",1213230396.35743,501
5032,"Helionis Cluster",1312428161.22702,534
5032,"Oryn Delta",811201216.743778,347
5033,"Bayesia System",1774524484.95922,472
5033,"Helionis Cluster",1231877195.70683,540
5033,"Oryn Delta",888920257.826299,338
5034,"Bayesia System",1021860470.68239,500
5034,"Helionis Cluster",1696831444.73209,510
5034,"Oryn Delta",880400462.682242,339
5035,"Bayesia System",1398562265.78868,559
5035,"Helionis Cluster",2166134515.18884,532
5035,"Oryn Delta",1110391622.07514,419
5036,"Bayesia System",1421743873.98381,489
5036,"Helionis Cluster",1342930165.94974,566
5036,"Oryn Delta",981263752.254625,332
5037,"Bayesia System",1401095522.76403,552
5037,"Helionis Cluster",1500281272.88599,491
5037,"Oryn Delta",1072683386.20592,425
5038,"Bayesia System",1163402055.49172,463
5038,"Helionis Cluster",1757375017.75996,623
5038,"Oryn Delta",572252487.650999,346
5039,"Bayesia System",1162947142.22042,535
5039,"Helionis Cluster",1906295658.87669,558
5039,"Oryn Delta",744712132.984102,389
5040,"Bayesia System",2560899653.46155,450
5040,"Helionis Cluster",1139957541.3413,521
5040,"Oryn Delta",2157165558.65941,347
5041,"Bayesia System",1430366963.13536,534
5041,"Helionis Cluster",1111754628.17013,543
5041,"Oryn Delta",904124935.922765,398
5042,"Bayesia System",1904083966.89827,460
5042,"Helionis Cluster",1585434404.34009,556
5042,"Oryn Delta",1125649443.84403,318
5043,"Bayesia System",1017275144.32373,423
5043,"Helionis Cluster",1086341713.00574,526
5043,"Oryn Delta",2404516976.44058,349
5044,"Bayesia System",1114013331.22182,507
5044,"Helionis Cluster",1333819857.86526,562
5044,"Oryn Delta",865948994.360517,346
5045,"Bayesia System",1453043044.71412,482
5045,"Helionis Cluster",1107511419.05497,496
5045,"Oryn Delta",986310379.654777,351
5046,"Bayesia System",1268271560.98934,465
5046,"Helionis Cluster",2015321749.55518,465
5046,"Oryn Delta",1195713521.53456,345
5047,"Bayesia System",1223732079.65927,494
5047,"Helionis Cluster",1220505482.93003,571
5047,"Oryn Delta",1146356931.97364,383
5048,"Bayesia System",1195714799.54461,481
5048,"Helionis Cluster",1447316915.89294,540
5048,"Oryn Delta",796203686.855051,375
5049,"Bayesia System",1770382935.93546,551
5049,"Helionis Cluster",2029378674.67195,549
5049,"Oryn Delta",789720502.074814,392
5050,"Bayesia System",1534230975.21633,455
5050,"Helionis Cluster",1705933687.91793,571
5050,"Oryn Delta",1545495978.56897,361
5051,"Bayesia System",956359015.841211,409
5051,"Helionis Cluster",1246007852.53883,517
5051,"Oryn Delta",1590396636.08336,375
5052,"Bayesia System",1139260846.83553,503
5052,"Helionis Cluster",1220953515.02926,561
5052,"Oryn Delta",895408186.709297,285
5053,"Bayesia System",1140493697.56761,428
5053,"Helionis Cluster",1686062783.05445,558
5053,"Oryn Delta",1684739481.44651,416
5054,"Bayesia System",1320205660.95672,536
5054,"Helionis Cluster",2045271790.21577,569
5054,"Oryn Delta",1124803309.01921,469
5055,"Bayesia System",1100662154.6623,498
5055,"Helionis Cluster",1240040236.46519,583
5055,"Oryn Delta",780980005.557154,363
5056,"Bayesia System",3974653418.13605,548
5056,"Helionis Cluster",1942900403.59423,609
5056,"Oryn Delta",1372131033.44209,474
5057,"Bayesia System",1487504347.44519,468
5057,"Helionis Cluster",1138702680.4322,542
5057,"Oryn Delta",892005236.993737,416
5058,"Bayesia System",1060615885.68528,421
5058,"Helionis Cluster",1576085645.79581,574
5058,"Oryn Delta",797342760.481115,312
5059,"Bayesia System",1550158999.24771,611
5059,"Helionis Cluster",1480039942.45908,574
5059,"Oryn Delta",1103269836.53325,409
5060,"Bayesia System",1079227433.82214,469
5060,"Helionis Cluster",1348564744.19775,603
5060,"Oryn Delta",989236657.750337,397
5061,"Bayesia System",1646145132.98443,451
5061,"Helionis Cluster",1852301501.41027,621
5061,"Oryn Delta",1195066751.34366,520
5062,"Bayesia System",1490311598.77879,497
5062,"Helionis Cluster",1882003540.18429,514
5062,"Oryn Delta",835333282.825143,366
5063,"Bayesia System",1464306549.52224,478
5063,"Helionis Cluster",1566691176.94314,561
5063,"Oryn Delta",759377628.531468,401
5064,"Bayesia System",1322763418.73523,518
5064,"Helionis Cluster",1482120700.19234,521
5064,"Oryn Delta",1033062888.57027,384
5065,"Bayesia System",1595724502.88377,492
5065,"Helionis Cluster",1707421787.60807,508
5065,"Oryn Delta",1074630883.84151,390
5066,"Bayesia System",1421062673.93597,513
5066,"Helionis Cluster",1108463260.93848,555
5066,"Oryn Delta",606728602.347781,320
5067,"Bayesia System",1340521797.18811,482
5067,"Helionis Cluster",1361504492.66859,515
5067,"Oryn Delta",1138839768.98461,453
5068,"Bayesia System",2366026395.01178,525
5068,"Helionis Cluster",1323733872.99141,504
5068,"Oryn Delta",781269069.875205,316
5069,"Bayesia System",1123967027.93744,499
5069,"Helionis Cluster",1160867491.35421,487
5069,"Oryn Delta",1024910870.63477,331
5070,"Bayesia System",1325794448.77209,492
5070,"Helionis Cluster",1663468768.88314,559
5070,"Oryn Delta",1414805209.37087,394
5071,"Bayesia System",1037992349.322,461
5071,"Helionis Cluster",1578387233.63789,526
5071,"Oryn Delta",963154411.231737,388
5072,"Bayesia System",1393582805.38685,501
5072,"Helionis Cluster",1471441593.9588,484
5072,"Oryn Delta",1455715844.57728,378
5073,"Bayesia System",1729147660.87737,558
5073,"Helionis Cluster",1236677785.1807,500
5073,"Oryn Delta",1244035555.76333,445
5074,"Bayesia System",2968079676.86448,576
5074,"Helionis Cluster",1801256215.75341,608
5074,"Oryn Delta",1210878201.5765,439
5075,"Bayesia System",1299632084.60114,519
5075,"Helionis Cluster",1505341060.15293,487
5075,"Oryn Delta",987815904.202227,307
5076,"Bayesia System",894391714.814207,423
5076,"Helionis Cluster",1055232877.13054,477
5076,"Oryn Delta",1047493891.41268,392
5077,"Bayesia System",2029496773.16511,506
5077,"Helionis Cluster",1287437256.96429,582
5077,"Oryn Delta",911266442.363064,367
5078,"Bayesia System",1546904149.75807,512
5078,"Helionis Cluster",942852757.982983,520
5078,"Oryn Delta",643674426.23895,388
5079,"Bayesia System",2335348320.37459,422
5079,"Helionis Cluster",2528622459.69247,525
5079,"Oryn Delta",931394053.107241,381
5080,"Bayesia System",1104862298.03061,471
5080,"Helionis Cluster",1801443557.37848,600
5080,"Oryn Delta",537329056.485614,304
5081,"Bayesia System",869291870.544023,414
5081,"Helionis Cluster",956663753.266844,520
5081,"Oryn Delta",856446685.752771,335
5082,"Bayesia System",1188591658.18334,467
5082,"Helionis Cluster",1482884337.09592,552
5082,"Oryn Delta",731144721.889799,321
5083,"Bayesia System",1510243531.87318,516
5083,"Helionis Cluster",1220934252.8824,410
5083,"Oryn Delta",991297391.836838,384
5084,"Bayesia System",1349285796.44803,444
5084,"Helionis Cluster",1433619652.90516,599
5084,"Oryn Delta",1206920662.90355,397
5085,"Bayesia System",1740836003.07592,568
5085,"Helionis Cluster",3273018833.8013,612
5085,"Oryn Delta",799911077.885572,314
5086,"Bayesia System",1019522224.94214,546
5086,"Helionis Cluster",1342462249.39775,547
5086,"Oryn Delta",1375796244.55266,367
5087,"Bayesia System",1887360012.05574,427
5087,"Helionis Cluster",2389576754.31942,598
5087,"Oryn Delta",1179113474.6128,406
5088,"Bayesia System",2218611978.31916,458
5088,"Helionis Cluster",1420611732.04217,490
5088,"Oryn Delta",733790852.378662,308
5089,"Bayesia System",1482927896.8721,511
5089,"Helionis Cluster",1393535948.21928,552
5089,"Oryn Delta",905958303.596596,356
5090,"Bayesia System",1027632891.08,456
5090,"Helionis Cluster",1867815795.29301,574
5090,"Oryn Delta",1040506894.11656,443
5091,"Bayesia System",1146852619.41387,620
5091,"Helionis Cluster",1704281949.54,549
5091,"Oryn Delta",1530059925.99006,393
5092,"Bayesia System",1235007875.79298,484
5092,"Helionis Cluster",1788166694.71869,525
5092,"Oryn Delta",1233952355.87172,380
5093,"Bayesia System",1847040716.50093,513
5093,"Helionis Cluster",1190482771.92041,520
5093,"Oryn Delta",743150402.607248,343
5094,"Bayesia System",1167950978.29195,475
5094,"Helionis Cluster",1623142996.95807,630
5094,"Oryn Delta",1063600363.90056,374
5095,"Bayesia System",1578261128.72842,508
5095,"Helionis Cluster",1769901012.84929,502
5095,"Oryn Delta",1219220690.45791,411
5096,"Bayesia System",1631195852.66789,582
5096,"Helionis Cluster",1300704959.21664,545
5096,"Oryn Delta",995727626.765428,424
5097,"Bayesia System",1140206462.58535,505
5097,"Helionis Cluster",1213159187.69269,531
5097,"Oryn Delta",898140269.165702,386
5098,"Bayesia System",1352150850.43255,495
5098,"Helionis Cluster",1620567512.89044,583
5098,"Oryn Delta",760737897.412022,375
5099,"Bayesia System",1261407186.1214,467
5099,"Helionis Cluster",1611534770.76183,521
5099,"Oryn Delta",643946277.41466,354
5100,"Bayesia System",1340146578.7058,381
5100,"Helionis Cluster",1472908680.2947,479
5100,"Oryn Delta",706365556.968765,360
5101,"Bayesia System",1337349741.36951,501
5101,"Helionis Cluster",1512315881.44852,524
5101,"Oryn Delta",769592448.888391,316
5102,"Bayesia System",1341847728.33996,508
5102,"Helionis Cluster",2449398324.82727,525
5102,"Oryn Delta",1139569896.82928,481
5103,"Bayesia System",1417344788.16464,540
5103,"Helionis Cluster",1382286787.98213,562
5103,"Oryn Delta",1074492386.82553,365
5104,"Bayesia System",1285956769.14888,529
5104,"Helionis Cluster",1394024525.22892,609
5104,"Oryn Delta",1111977303.46555,433
5105,"Bayesia System",1600763619.6256,509
5105,"Helionis Cluster",1321954756.24467,445
5105,"Oryn Delta",838095188.745114,329
5106,"Bayesia System",1338617282.33,521
5106,"Helionis Cluster",1478709533.37359,571
5106,"Oryn Delta",1313369760.58594,376
5107,"Bayesia System",1315878191.26337,507
5107,"Helionis Cluster",1685729955.43824,567
5107,"Oryn Delta",932250352.437009,350
5108,"Bayesia System",1711234001.81001,506
5108,"Helionis Cluster",1165015518.97117,480
5108,"Oryn Delta",941332403.673382,323
5109,"Bayesia System",1230770083.85621,588
5109,"Helionis Cluster",1453854454.4553,508
5109,"Oryn Delta",920942036.528598,366
5110,"Bayesia System",1932720018.56307,487
5110,"Helionis Cluster",1741212078.19915,480
5110,"Oryn Delta",1097391879.28622,374
5111,"Bayesia System",1336227497.27199,419
5111,"Helionis Cluster",1373351170.4535,546
5111,"Oryn Delta",1114371044.66646,485
5112,"Bayesia System",1472998591.97135,549
5112,"Helionis Cluster",1407881198.0242,509
5112,"Oryn Delta",892453716.341937,381
5113,"Bayesia System",1193136701.24994,478
5113,"Helionis Cluster",1392573836.2686,495
5113,"Oryn Delta",2494099194.15938,389
5114,"Bayesia System",925144410.876764,392
5114,"Helionis Cluster",1265214336.67032,474
5114,"Oryn Delta",952238089.157317,406
5115,"Bayesia System",1451551086.28356,511
5115,"Helionis Cluster",2122829703.89903,592
5115,"Oryn Delta",706279085.978908,333
5116,"Bayesia System",1143135845.55834,575
5116,"Helionis Cluster",1882779850.10959,575
5116,"Oryn Delta",1106812131.29258,355
5117,"Bayesia System",1304665295.79061,539
5117,"Helionis Cluster",1921988044.45992,579
5117,"Oryn Delta",938367376.800278,395
5118,"Bayesia System",1294146224.07661,474
5118,"Helionis Cluster",1655986878.90775,610
5118,"Oryn Delta",1027511105.3494,379
5119,"Bayesia System",1466625475.73097,460
5119,"Helionis Cluster",1974500126.23221,583
5119,"Oryn Delta",883724207.5238,315
5120,"Bayesia System",981270530.456387,428
5120,"Helionis Cluster",1340469838.2402,501
5120,"Oryn Delta",882282909.271643,339
5121,"Bayesia System",1052454130.50023,490
5121,"Helionis Cluster",1593393351.45189,563
5121,"Oryn Delta",774461391.014613,398
5122,"Bayesia System",2349282871.76809,553
5122,"Helionis Cluster",1309837743.33544,462
5122,"Oryn Delta",1114369531.78286,366
5123,"Bayesia System",1058138057.93609,527
5123,"Helionis Cluster",3522863488.60858,518
5123,"Oryn Delta",896807726.187032,358
5124,"Bayesia System",921723541.909345,416
5124,"Helionis Cluster",2031592401.63357,578
5124,"Oryn Delta",887081144.850451,377
5125,"Bayesia System",1471611579.99612,501
5125,"Helionis Cluster",1570286544.16575,579
5125,"Oryn Delta",1277881874.97375,359
5126,"Bayesia System",1346732352.58153,502
5126,"Helionis Cluster",1902813998.10189,505
5126,"Oryn Delta",1029507816.08047,371
5127,"Bayesia System",897975238.323209,469
5127,"Helionis Cluster",1601417836.59982,612
5127,"Oryn Delta",814922445.009673,344
5128,"Bayesia System",1061182030.65341,512
5128,"Helionis Cluster",1530033403.25621,521
5128,"Oryn Delta",688709193.451748,320
5129,"Bayesia System",1571214384.80694,606
5129,"Helionis Cluster",1418183103.24195,569
5129,"Oryn Delta",723666044.551642,368
5130,"Bayesia System",1214745329.32492,490
5130,"Helionis Cluster",1518408531.90424,541
5130,"Oryn Delta",764036895.190591,311
5131,"Bayesia System",1078747586.14098,508
5131,"Helionis Cluster",1845020403.3355,494
5131,"Oryn Delta",844402439.651147,329
5132,"Bayesia System",1410125944.53851,458
5132,"Helionis Cluster",1406155715.85399,442
5132,"Oryn Delta",891036672.752153,396
5133,"Bayesia System",1855150164.56261,637
5133,"Helionis Cluster",1256058858.43594,554
5133,"Oryn Delta",1626897154.37696,384
5134,"Bayesia System",1524992300.5089,509
5134,"Helionis Cluster",1883443850.76242,668
5134,"Oryn Delta",750622985.674268,351
5135,"Bayesia System",1240462760.4832,511
5135,"Helionis Cluster",1511056190.54804,486
5135,"Oryn Delta",1210352152.53294,365
5136,"Bayesia System",1507763478.37402,455
5136,"Helionis Cluster",1655261311.7405,577
5136,"Oryn Delta",882721900.804462,360
5137,"Bayesia System",1182469290.90028,450
5137,"Helionis Cluster",2593593885.81258,530
5137,"Oryn Delta",1875585042.04192,347
5138,"Bayesia System",1422295385.61569,489
5138,"Helionis Cluster",1412657808.68783,612
5138,"Oryn Delta",868618205.088961,301
5139,"Bayesia System",1076215799.13809,496
5139,"Helionis Cluster",1437502541.6973,513
5139,"Oryn Delta",1294769508.32303,343
5140,"Bayesia System",1633886656.19485,509
5140,"Helionis Cluster",1255221847.68697,549
5140,"Oryn Delta",698870947.445304,329
5141,"Bayesia System",986261389.897015,517
5141,"Helionis Cluster",1157242619.14434,498
5141,"Oryn Delta",826737678.287655,298
5142,"Bayesia System",2226211335.2831,575
5142,"Helionis Cluster",1227608584.58832,573
5142,"Oryn Delta",941785321.350752,371
5143,"Bayesia System",1766067141.10812,453
5143,"Helionis Cluster",1420531902.68604,650
5143,"Oryn Delta",1190316027.72878,391
5144,"Bayesia System",1659851650.96148,551
5144,"Helionis Cluster",1241371231.85094,545
5144,"Oryn Delta",1867497069.35176,422
5145,"Bayesia System",1299333472.38447,546
5145,"Helionis Cluster",998908470.940314,493
5145,"Oryn Delta",1003541122.64868,297
5146,"Bayesia System",1218163902.19821,463
5146,"Helionis Cluster",1727468556.59664,515
5146,"Oryn Delta",664344830.578327,353
5147,"Bayesia System",1574156493.00093,549
5147,"Helionis Cluster",1360117199.42985,508
5147,"Oryn Delta",932848264.027596,418
5148,"Bayesia System",1576785782.90691,444
5148,"Helionis Cluster",1670904236.98203,574
5148,"Oryn Delta",1083081069.62539,404
5149,"Bayesia System",797534630.760906,439
5149,"Helionis Cluster",1919808606.74257,562
5149,"Oryn Delta",732244765.736227,324
5150,"Bayesia System",1112574052.35613,490
5150,"Helionis Cluster",2057999396.09877,559
5150,"Oryn Delta",1461418623.10199,397
5151,"Bayesia System",1096171035.17389,480
5151,"Helionis Cluster",1666750628.21938,535
5151,"Oryn Delta",949450861.962952,375
5152,"Bayesia System",1649744065.13487,495
5152,"Helionis Cluster",3169964114.07266,596
5152,"Oryn Delta",1002001172.08505,328
5153,"Bayesia System",2680764328.87324,519
5153,"Helionis Cluster",1254123065.8365,480
5153,"Oryn Delta",1566583299.30626,375
5154,"Bayesia System",1323788147.47753,464
5154,"Helionis Cluster",1342779266.04117,539
5154,"Oryn Delta",1325043240.21501,349
5155,"Bayesia System",1466702349.85602,519
5155,"Helionis Cluster",1267707806.16225,499
5155,"Oryn Delta",795119571.952866,354
5156,"Bayesia System",973015557.734126,480
5156,"Helionis Cluster",1683133745.97264,471
5156,"Oryn Delta",724882592.277779,375
5157,"Bayesia System",1178070563.65648,412
5157,"Helionis Cluster",1501123018.71128,482
5157,"Oryn Delta",1078074648.05669,430
5158,"Bayesia System",1557701727.88836,489
5158,"Helionis Cluster",1878502462.55812,646
5158,"Oryn Delta",984918566.519341,432
5159,"Bayesia System",1181660464.74265,531
5159,"Helionis Cluster",1482582937.80264,600
5159,"Oryn Delta",1006344330.73214,365
5160,"Bayesia System",1901051065.36162,606
5160,"Helionis Cluster",1719896732.28643,482
5160,"Oryn Delta",1112386144.00842,393
5161,"Bayesia System",969625750.09453,466
5161,"Helionis Cluster",1134350876.65473,547
5161,"Oryn Delta",802520901.354374,367
5162,"Bayesia System",958366684.457326,468
5162,"Helionis Cluster",1160376315.85598,477
5162,"Oryn Delta",1036710412.71951,353
5163,"Bayesia System",830126913.60288,431
5163,"Helionis Cluster",2278562819.19035,554
5163,"Oryn Delta",687379429.584217,408
5164,"Bayesia System",2683567753.31402,563
5164,"Helionis Cluster",1463259839.41801,595
5164,"Oryn Delta",1031269063.54571,378
5165,"Bayesia System",1811773296.60013,496
5165,"Helionis Cluster",851116746.129382,443
5165,"Oryn Delta",928685605.811237,451
5166,"Bayesia System",1430418507.00114,500
5166,"Helionis Cluster",1500143652.97772,582
5166,"Oryn Delta",867254116.465984,388
5167,"Bayesia System",1272503464.60643,455
5167,"Helionis Cluster",1177415462.38676,573
5167,"Oryn Delta",761411523.135927,379
5168,"Bayesia System",1501328471.91916,523
5168,"Helionis Cluster",1572087468.99187,583
5168,"Oryn Delta",738439302.032653,334
5169,"Bayesia System",1184149193.52675,500
5169,"Helionis Cluster",1668337570.99401,534
5169,"Oryn Delta",731102226.489504,425
5170,"Bayesia System",1416231846.35125,469
5170,"Helionis Cluster",1096568290.99565,541
5170,"Oryn Delta",1402101455.48738,325
5171,"Bayesia System",1245786018.72022,446
5171,"Helionis Cluster",1523753671.09482,597
5171,"Oryn Delta",719180250.068665,318
5172,"Bayesia System",1693330655.67085,455
5172,"Helionis Cluster",1201070420.76591,532
5172,"Oryn Delta",1153888480.14428,401
5173,"Bayesia System",1172212791.13289,492
5173,"Helionis Cluster",1453998524.31895,548
5173,"Oryn Delta",1128304709.14593,373
5174,"Bayesia System",1056473588.09099,599
5174,"Helionis Cluster",1734896032.93422,565
5174,"Oryn Delta",1598333710.38929,368
5175,"Bayesia System",1151588859.83938,539
5175,"Helionis Cluster",1911475508.11048,515
5175,"Oryn Delta",675679637.689833,373
5176,"Bayesia System",1259724305.70505,473
5176,"Helionis Cluster",1781418941.98486,580
5176,"Oryn Delta",1383902622.43884,378
5177,"Bayesia System",1039739729.56017,444
5177,"Helionis Cluster",1774742636.79287,556
5177,"Oryn Delta",847556143.334568,390
5178,"Bayesia System",1229670915.97029,433
5178,"Helionis Cluster",1142203434.536,506
5178,"Oryn Delta",1027960318.19305,419
5179,"Bayesia System",1372702140.09737,565
5179,"Helionis Cluster",1554138017.14684,510
5179,"Oryn Delta",666525065.391938,406
5180,"Bayesia System",1226452558.44809,481
5180,"Helionis Cluster",1644180743.01526,582
5180,"Oryn Delta",1025823444.96757,390
5181,"Bayesia System",984583948.259061,414
5181,"Helionis Cluster",1599581900.64282,581
5181,"Oryn Delta",781823812.729792,356
5182,"Bayesia System",1438731558.46658,442
5182,"Helionis Cluster",1297052316.76247,492
5182,"Oryn Delta",1065964258.43465,373
5183,"Bayesia System",1360870032.22033,444
5183,"Helionis Cluster",2396201075.85381,504
5183,"Oryn Delta",757311639.835811,378
5184,"Bayesia System",1326258584.19004,534
5184,"Helionis Cluster",1307726414.31017,583
5184,"Oryn Delta",1078864324.4774,389
5185,"Bayesia System",1347206649.96934,497
5185,"Helionis Cluster",820877881.898201,456
5185,"Oryn Delta",734587067.198664,315
5186,"Bayesia System",1211538563.21764,482
5186,"Helionis Cluster",1100887803.03726,533
5186,"Oryn Delta",1388266453.90994,426
5187,"Bayesia System",2103610100.9564,528
5187,"Helionis Cluster",1052794597.26815,514
5187,"Oryn Delta",980155251.125588,324
5188,"Bayesia System",1454218760.99484,510
5188,"Helionis Cluster",1657392196.94621,527
5188,"Oryn Delta",837330163.007502,324
5189,"Bayesia System",1595579892.55381,454
5189,"Helionis Cluster",1756912531.29627,501
5189,"Oryn Delta",890401571.817272,415
5190,"Bayesia System",1116147024.59123,555
5190,"Helionis Cluster",1924130902.80729,537
5190,"Oryn Delta",1877399650.51789,417
5191,"Bayesia System",1399181576.3679,401
5191,"Helionis Cluster",1459990634.38224,580
5191,"Oryn Delta",1121210771.0162,426
5192,"Bayesia System",1320685335.25726,529
5192,"Helionis Cluster",1181929453.54428,574
5192,"Oryn Delta",1239149280.25583,346
5193,"Bayesia System",1344978829.48661,526
5193,"Helionis Cluster",1572708089.44751,612
5193,"Oryn Delta",1146981387.01089,343
5194,"Bayesia System",900617979.478129,434
5194,"Helionis Cluster",1733435458.88898,613
